city,crime_name,2010,2011,2012,2013,2014,avg,Latitude,Longitude
Ludhiana,Counterfeiting currency - notes or bank notes,,,,,0.1,0.1,30.91,75.85
,,,,,,,,,
Ludhiana,Counterfeiting government stamp,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Criminal breach of trust,2.6,2,2.8,2.9,1.8,2.4,30.91,75.85
,,,,,,,,,
Ludhiana,Criminal trespass or burglary,,,,,0.4,0.4,30.91,75.85
,,,,,,,,,
Ludhiana,Cruelty by husband or his relatives,14.7,13.8,18.3,18.9,21.4,17.4,30.91,75.85
,,,,,,,,,
Ludhiana,Culpable homicide not amounting to murder,0.9,0.4,0.7,0.4,0.5,0.6,30.91,75.85
,,,,,,,,,
Ludhiana,Custodial rape,0,0,0,0,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Dacoity,0.4,0.1,0.1,0.2,0.1,0.2,30.91,75.85
,,,,,,,,,
Ludhiana,Dacoity with murder,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Deaths due to other causes,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Deaths due to rash or negligent driving,,,,,14.9,14.9,30.91,75.85
,,,,,,,,,
Ludhiana,Disclosure of identity of victims,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Dowry deaths,0.9,1.8,1.4,1.8,0.7,1.3,30.91,75.85
,,,,,,,,,
Ludhiana,Extortion,,,,,0.2,0.2,30.91,75.85
,,,,,,,,,
Ludhiana,Forgery,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Gang rape,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Gang rape other than custodial,,,,,0.3,0.3,30.91,75.85
,,,,,,,,,
Ludhiana,Grievous hurt,,,,,12.8,12.8,30.91,75.85
,,,,,,,,,
Ludhiana,House trespass & house breaking,,,,,15.6,15.6,30.91,75.85
,,,,,,,,,
Ludhiana,Human trafficking,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Hurt,15.6,12.6,12,12,12.9,13,30.91,75.85
,,,,,,,,,
Ludhiana,Importation of girls from foreign country,0,0,0,0,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Imputation or assertions prejudicial to national integration,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Industrial riots,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Insult to modesty of women at office premises,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Insult to modesty of women at other places,,,,,2.6,2.6,30.91,75.85
,,,,,,,,,
Ludhiana,Insult to modesty of women in other places related to work,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Insult to modesty of women in public transport system,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Insult to the modesty of women,1.5,1.4,1.9,2.8,2.6,2,30.91,75.85
,,,,,,,,,
Ludhiana,Kidnapping,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Kidnapping & abduction,10.3,4.7,7.6,9,15.2,9.4,30.91,75.85
,,,,,,,,,
Ludhiana,Kidnapping & abduction in order to murder,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Kidnapping & abduction of others,2.9,0.7,,2.2,0,1.9,30.91,75.85
,,,,,,,,,
Ludhiana,Kidnapping & abduction of women and girls,13.8,8.7,13.4,14.9,0,12.7,30.91,75.85
,,,,,,,,,
Ludhiana,Kidnapping & abduction of women to compel her for marriage,,,,,15.3,15.3,30.91,75.85
,,,,,,,,,
Ludhiana,Kidnapping for ransom,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Kidnapping of others,,,1.5,,0,1.5,30.91,75.85
,,,,,,,,,
Ludhiana,Making or possessing materials for forged currency or bank notes,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Making or using documents resembling currency notes or bank notes,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Making preparation and assembly for committing dacoity,,,,,1.5,1.5,30.91,75.85
,,,,,,,,,
Ludhiana,Murder,5.8,3.7,4.9,4.4,4.5,4.7,30.91,75.85
,,,,,,,,,
Ludhiana,Offences against state,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Offences promoting enmity between different groups,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Offences related to counterfeit coin,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Other IPC crimes,75.9,56.8,63.3,63.5,60.9,64.1,30.91,75.85
,,,,,,,,,
Ludhiana,Other cases of assault on women to outrage her modesty,,,,,11.2,11.2,30.91,75.85
,,,,,,,,,
Ludhiana,Other caste conflict riots,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Other kidnapping & abduction,,,,,8.2,8.2,30.91,75.85
,,,,,,,,,
Ludhiana,Other rape,7,5.7,9.3,14.8,0,7.4,30.91,75.85
,,,,,,,,,
Ludhiana,Other rape other than custodial,,,,,14.7,14.7,30.91,75.85
,,,,,,,,,
Ludhiana,Other theft,26.3,14.4,17.3,15.6,24.4,19.6,30.91,75.85
,,,,,,,,,
Ludhiana,Political riots,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Preparation & assembly for dacoity,0.4,0.7,1.3,0.7,0,0.8,30.91,75.85
,,,,,,,,,
Ludhiana,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Rape,7,5.7,9.3,14.8,15,10.4,30.91,75.85
,,,,,,,,,
Ludhiana,Rape other than custodial,,,,,15,15,30.91,75.85
,,,,,,,,,
Ludhiana,Riots,0,0,0,0,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Riots others,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Robbery,2.2,0.6,1.2,0.6,1.4,1.2,30.91,75.85
,,,,,,,,,
Ludhiana,SCs-STs vs Non-SCs-STs riots,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Sectarian riots,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Sedition,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Sexual harassment,,,,,1.4,1.4,30.91,75.85
,,,,,,,,,
Ludhiana,Sexual harassment and molestation of women,5.1,4.3,6,13.8,15.8,9,30.91,75.85
,,,,,,,,,
Ludhiana,Stalking,,,,,0.3,0.3,30.91,75.85
,,,,,,,,,
Ludhiana,Student riots,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Theft,60.1,28.9,31.2,30.7,37.4,37.7,30.91,75.85
,,,,,,,,,
Ludhiana,Total cognizable crimes under IPC,252.5,173,189.9,197.9,219.7,206.6,30.91,75.85
,,,,,,,,,
Ludhiana,Unlawful assembly,,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Unnatural offences,,,,,0.6,0.6,30.91,75.85
,,,,,,,,,
Ludhiana,Use of criminal force with intent to disrobe women,,,,,0.3,0.3,30.91,75.85
,,,,,,,,,
Ludhiana,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,30.91,75.85
,,,,,,,,,
Ludhiana,Voyeurism,,,,,0.1,0.1,30.91,75.85
,,,,,,,,,
Madurai,Acid attack,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Agrarian riots,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Arson,0,0.1,0.5,0.8,0.5,0.4,9.93,78.11
,,,,,,,,,
Madurai,Assault on women with intent to outrage her modesty,1.6,3,3.8,3.2,3,2.9,9.93,78.11
,,,,,,,,,
Madurai,Attempt to acid attack,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Attempt to commit culpable homicide not amounting to murder,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Attempt to commit murder,4.2,3.8,5.1,3.4,3.5,4,9.93,78.11
,,,,,,,,,
Madurai,Attempt to commit rape,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Auto theft,22.5,14.3,13.7,15,26.6,18.4,9.93,78.11
,,,,,,,,,
Madurai,Burglary,5.4,7.3,4.7,3.9,8.4,5.9,9.93,78.11
,,,,,,,,,
Madurai,Caste conflict riots,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Causing death by negligence,10,8.4,9,9.8,7.3,8.9,9.93,78.11
,,,,,,,,,
Madurai,Causing injuries under rash driving or road rage,,,,,40,40,9.93,78.11
,,,,,,,,,
Madurai,Cheating,10.4,12.5,20.1,18,16.9,15.6,9.93,78.11
,,,,,,,,,
Madurai,Communal riots,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Counterfeit currency & bank notes total,,,,,1.8,1.8,9.93,78.11
,,,,,,,,,
Madurai,Counterfeiting,2.6,1.4,1.4,1.6,1.8,1.8,9.93,78.11
,,,,,,,,,
Madurai,Counterfeiting currency - notes or bank notes,,,,,1.8,1.8,9.93,78.11
,,,,,,,,,
Madurai,Counterfeiting government stamp,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Criminal breach of trust,0.7,0.7,0.5,0.3,0.5,0.5,9.93,78.11
,,,,,,,,,
Madurai,Criminal trespass or burglary,,,,,7.8,7.8,9.93,78.11
,,,,,,,,,
Madurai,Cruelty by husband or his relatives,9.5,9.7,8.5,12.5,9.5,9.9,9.93,78.11
,,,,,,,,,
Madurai,Culpable homicide not amounting to murder,0,0,0,0.1,0.1,0,9.93,78.11
,,,,,,,,,
Madurai,Custodial rape,0,0,0,0,0,0,9.93,78.11
,,,,,,,,,
Madurai,Dacoity,0,0.1,0.1,0.3,0.3,0.2,9.93,78.11
,,,,,,,,,
Madurai,Dacoity with murder,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Deaths due to other causes,,,,,0.1,0.1,9.93,78.11
,,,,,,,,,
Madurai,Deaths due to rash or negligent driving,,,,,7.1,7.1,9.93,78.11
,,,,,,,,,
Madurai,Disclosure of identity of victims,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Dowry deaths,1.5,0.7,0.4,0.4,0.1,0.6,9.93,78.11
,,,,,,,,,
Madurai,Extortion,,,,,2.2,2.2,9.93,78.11
,,,,,,,,,
Madurai,Forgery,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Gang rape,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Gang rape other than custodial,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Grievous hurt,,,,,0.3,0.3,9.93,78.11
,,,,,,,,,
Madurai,House trespass & house breaking,,,,,0.6,0.6,9.93,78.11
,,,,,,,,,
Madurai,Human trafficking,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Hurt,10.9,11.7,16.8,13.5,0.3,10.6,9.93,78.11
,,,,,,,,,
Madurai,Importation of girls from foreign country,0,0,0,0,0,0,9.93,78.11
,,,,,,,,,
Madurai,Imputation or assertions prejudicial to national integration,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Industrial riots,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Insult to modesty of women at office premises,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Insult to modesty of women at other places,,,,,0.1,0.1,9.93,78.11
,,,,,,,,,
Madurai,Insult to modesty of women in other places related to work,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Insult to modesty of women in public transport system,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Insult to the modesty of women,2.7,0.5,1.1,0.3,0.1,0.9,9.93,78.11
,,,,,,,,,
Madurai,Kidnapping,,,,,0.3,0.3,9.93,78.11
,,,,,,,,,
Madurai,Kidnapping & abduction,1.3,1.7,4.4,2.2,1.8,2.3,9.93,78.11
,,,,,,,,,
Madurai,Kidnapping & abduction in order to murder,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Kidnapping & abduction of others,0.5,0.5,,0.8,0,0.6,9.93,78.11
,,,,,,,,,
Madurai,Kidnapping & abduction of women and girls,1.2,2.5,7,2.7,0,3.4,9.93,78.11
,,,,,,,,,
Madurai,Kidnapping & abduction of women to compel her for marriage,,,,,1.8,1.8,9.93,78.11
,,,,,,,,,
Madurai,Kidnapping for ransom,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Kidnapping of others,,,1,,0,1,9.93,78.11
,,,,,,,,,
Madurai,Making or possessing materials for forged currency or bank notes,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Making or using documents resembling currency notes or bank notes,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Making preparation and assembly for committing dacoity,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Murder,2.8,2.4,2.1,2.7,2.3,2.5,9.93,78.11
,,,,,,,,,
Madurai,Offences against state,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Offences promoting enmity between different groups,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Offences related to counterfeit coin,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Other IPC crimes,116,100.3,112.1,102.9,79,102.1,9.93,78.11
,,,,,,,,,
Madurai,Other cases of assault on women to outrage her modesty,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Other caste conflict riots,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Other kidnapping & abduction,,,,,0.7,0.7,9.93,78.11
,,,,,,,,,
Madurai,Other rape,0.4,1,1.5,2.2,0.1,1,9.93,78.11
,,,,,,,,,
Madurai,Other rape other than custodial,,,,,0.8,0.8,9.93,78.11
,,,,,,,,,
Madurai,Other theft,19.3,16.8,17.6,14,12.8,16.1,9.93,78.11
,,,,,,,,,
Madurai,Political riots,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Preparation & assembly for dacoity,0,0,0,0.1,0,0,9.93,78.11
,,,,,,,,,
Madurai,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Rape,0.4,1,1.5,2.2,0.8,1.2,9.93,78.11
,,,,,,,,,
Madurai,Rape other than custodial,,,,,0.8,0.8,9.93,78.11
,,,,,,,,,
Madurai,Riots,1.4,1.7,1.8,2.5,1.6,1.8,9.93,78.11
,,,,,,,,,
Madurai,Riots others,,,,,1.6,1.6,9.93,78.11
,,,,,,,,,
Madurai,Robbery,6.4,5.8,5.4,7,8.1,6.5,9.93,78.11
,,,,,,,,,
Madurai,SCs-STs vs Non-SCs-STs riots,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Sectarian riots,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Sedition,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Sexual harassment,,,,,3,3,9.93,78.11
,,,,,,,,,
Madurai,Sexual harassment and molestation of women,4.4,3.6,4.9,3.4,3.2,3.9,9.93,78.11
,,,,,,,,,
Madurai,Stalking,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Student riots,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Theft,41.8,31.1,31.4,29.1,39.4,34.6,9.93,78.11
,,,,,,,,,
Madurai,Total cognizable crimes under IPC,223.6,196.5,223.1,207.3,220.7,214.2,9.93,78.11
,,,,,,,,,
Madurai,Unlawful assembly,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Unnatural offences,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Use of criminal force with intent to disrobe women,,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,9.93,78.11
,,,,,,,,,
Madurai,Voyeurism,,,,,0,0,9.93,78.11
,,,,,,,,,
Malappuram,Acid attack,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Agrarian riots,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Arson,,0.1,0.6,0.4,0.2,0.3,11.04,76.08
,,,,,,,,,
Malappuram,Assault on women with intent to outrage her modesty,,4.2,3.7,5.5,8.4,5.5,11.04,76.08
,,,,,,,,,
Malappuram,Attempt to acid attack,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Attempt to commit culpable homicide not amounting to murder,,,,,0.1,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Attempt to commit murder,,0.2,0.3,0.4,0.6,0.4,11.04,76.08
,,,,,,,,,
Malappuram,Attempt to commit rape,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Auto theft,,3.7,0.7,1.4,1.8,1.9,11.04,76.08
,,,,,,,,,
Malappuram,Burglary,,3.6,2.2,2.8,2.7,2.8,11.04,76.08
,,,,,,,,,
Malappuram,Caste conflict riots,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Causing death by negligence,,0.1,0.1,0.1,4.2,1.1,11.04,76.08
,,,,,,,,,
Malappuram,Causing injuries under rash driving or road rage,,,,,76.4,76.4,11.04,76.08
,,,,,,,,,
Malappuram,Cheating,,4.5,4.6,6.3,5.8,5.3,11.04,76.08
,,,,,,,,,
Malappuram,Communal riots,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Counterfeit currency & bank notes total,,,,,0.1,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Counterfeiting,,0,0.1,0,0.1,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Counterfeiting currency - notes or bank notes,,,,,0.1,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Counterfeiting government stamp,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Criminal breach of trust,,0.1,0.2,0.1,0.2,0.2,11.04,76.08
,,,,,,,,,
Malappuram,Criminal trespass or burglary,,,,,2.5,2.5,11.04,76.08
,,,,,,,,,
Malappuram,Cruelty by husband or his relatives,,14.2,13.2,11.4,11.2,12.5,11.04,76.08
,,,,,,,,,
Malappuram,Culpable homicide not amounting to murder,,0,0.1,0.1,0.1,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Custodial rape,,0,0,0,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Dacoity,,0,0,0,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Dacoity with murder,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Deaths due to other causes,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Deaths due to rash or negligent driving,,,,,4.2,4.2,11.04,76.08
,,,,,,,,,
Malappuram,Disclosure of identity of victims,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Dowry deaths,,0,0,0,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Extortion,,,,,0.1,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Forgery,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Gang rape,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Gang rape other than custodial,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Grievous hurt,,,,,1.2,1.2,11.04,76.08
,,,,,,,,,
Malappuram,House trespass & house breaking,,,,,0.2,0.2,11.04,76.08
,,,,,,,,,
Malappuram,Human trafficking,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Hurt,,10.5,9.3,9.8,1.2,7.7,11.04,76.08
,,,,,,,,,
Malappuram,Importation of girls from foreign country,,0,0,0,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Imputation or assertions prejudicial to national integration,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Industrial riots,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Insult to modesty of women at office premises,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Insult to modesty of women at other places,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Insult to modesty of women in other places related to work,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Insult to modesty of women in public transport system,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Insult to the modesty of women,,0.2,0.4,0.3,0,0.2,11.04,76.08
,,,,,,,,,
Malappuram,Kidnapping,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Kidnapping & abduction,,0.4,0.2,0.1,0.2,0.2,11.04,76.08
,,,,,,,,,
Malappuram,Kidnapping & abduction in order to murder,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Kidnapping & abduction of others,,0.2,,0,0,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Kidnapping & abduction of women and girls,,0.4,0,0.1,0,0.2,11.04,76.08
,,,,,,,,,
Malappuram,Kidnapping & abduction of women to compel her for marriage,,,,,0.1,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Kidnapping for ransom,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Kidnapping of others,,,0.2,,0,0.2,11.04,76.08
,,,,,,,,,
Malappuram,Making or possessing materials for forged currency or bank notes,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Making or using documents resembling currency notes or bank notes,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Making preparation and assembly for committing dacoity,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Murder,,0.2,0,0.1,0.2,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Offences against state,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Offences promoting enmity between different groups,,,,,0.1,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Offences related to counterfeit coin,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Other IPC crimes,,97.6,84,78.9,22.6,70.8,11.04,76.08
,,,,,,,,,
Malappuram,Other cases of assault on women to outrage her modesty,,,,,8.1,8.1,11.04,76.08
,,,,,,,,,
Malappuram,Other caste conflict riots,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Other kidnapping & abduction,,,,,0.1,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Other rape,,1.8,1.2,1.8,0,1.2,11.04,76.08
,,,,,,,,,
Malappuram,Other rape other than custodial,,,,,1.1,1.1,11.04,76.08
,,,,,,,,,
Malappuram,Other theft,,2.3,2.9,2,2.4,2.4,11.04,76.08
,,,,,,,,,
Malappuram,Political riots,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Possession of forged or counterfeiting currency or bank notes,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Preparation & assembly for dacoity,,0,0,0,0,0,11.04,76.08
,,,,,,,,,
Malappuram,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,,0.1,0.1,11.04,76.08
,,,,,,,,,
Malappuram,Rape,,1.8,1.2,1.8,1.1,1.5,11.04,76.08
,,,,,,,,,
Malappuram,Rape other than custodial,,,,,1.1,1.1,11.04,76.08
,,,,,,,,,
Malappuram,Riots,,8.5,7.6,12.8,9.1,9.5,11.04,76.08
,,,,,,,,,
Malappuram,Riots others,,,,,9.1,9.1,11.04,76.08
,,,,,,,,,
Malappuram,Robbery,,0.6,0.5,0.4,0.8,0.6,11.04,76.08
,,,,,,,,,
Malappuram,SCs-STs vs Non-SCs-STs riots,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Sectarian riots,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Sedition,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Sexual harassment,,,,,0.3,0.3,11.04,76.08
,,,,,,,,,
Malappuram,Sexual harassment and molestation of women,,4.4,4.2,5.8,8.4,5.7,11.04,76.08
,,,,,,,,,
Malappuram,Stalking,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Student riots,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Theft,,6,3.6,3.4,4.2,4.3,11.04,76.08
,,,,,,,,,
Malappuram,Total cognizable crimes under IPC,,143,123.1,125.5,139.7,132.8,11.04,76.08
,,,,,,,,,
Malappuram,Unlawful assembly,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Unnatural offences,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Use of criminal force with intent to disrobe women,,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,"Using as genuine, forged or counterfeiting currency or bank notes",,,,,0,0,11.04,76.08
,,,,,,,,,
Malappuram,Voyeurism,,,,,0,0,11.04,76.08
,,,,,,,,,
Meerut,Acid attack,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Agrarian riots,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Arson,0,0.3,0.1,0.6,0,0.2,29,77.71
,,,,,,,,,
Meerut,Assault on women with intent to outrage her modesty,5.1,7,9.4,22.5,32.4,15.3,29,77.71
,,,,,,,,,
Meerut,Attempt to acid attack,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Attempt to commit culpable homicide not amounting to murder,,,,,0.8,0.8,29,77.71
,,,,,,,,,
Meerut,Attempt to commit murder,4.7,5.9,6.8,9.7,9.1,7.2,29,77.71
,,,,,,,,,
Meerut,Attempt to commit rape,,,,,0.3,0.3,29,77.71
,,,,,,,,,
Meerut,Auto theft,81.4,91.8,87,111.9,150.9,104.6,29,77.71
,,,,,,,,,
Meerut,Burglary,9.3,10.8,12.1,12.4,13.5,11.6,29,77.71
,,,,,,,,,
Meerut,Caste conflict riots,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Causing death by negligence,17.5,10.2,11.3,12.4,12.6,12.8,29,77.71
,,,,,,,,,
Meerut,Causing injuries under rash driving or road rage,,,,,28.8,28.8,29,77.71
,,,,,,,,,
Meerut,Cheating,20.1,20.9,20,19.4,18.2,19.7,29,77.71
,,,,,,,,,
Meerut,Communal riots,,,,,0.6,0.6,29,77.71
,,,,,,,,,
Meerut,Counterfeit currency & bank notes total,,,,,0.4,0.4,29,77.71
,,,,,,,,,
Meerut,Counterfeiting,1.8,0.5,0.5,0.4,0.4,0.7,29,77.71
,,,,,,,,,
Meerut,Counterfeiting currency - notes or bank notes,,,,,0.4,0.4,29,77.71
,,,,,,,,,
Meerut,Counterfeiting government stamp,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Criminal breach of trust,6.3,4.5,5,4,4.7,4.9,29,77.71
,,,,,,,,,
Meerut,Criminal trespass or burglary,,,,,0.3,0.3,29,77.71
,,,,,,,,,
Meerut,Cruelty by husband or his relatives,32.1,14.8,43,0,59.6,29.9,29,77.71
,,,,,,,,,
Meerut,Culpable homicide not amounting to murder,0.4,0.6,0.8,0.4,0.8,0.6,29,77.71
,,,,,,,,,
Meerut,Custodial rape,0,0,0,0,0,0,29,77.71
,,,,,,,,,
Meerut,Dacoity,0.3,0.4,0.6,0.4,0.6,0.5,29,77.71
,,,,,,,,,
Meerut,Dacoity with murder,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Deaths due to other causes,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Deaths due to rash or negligent driving,,,,,12.6,12.6,29,77.71
,,,,,,,,,
Meerut,Disclosure of identity of victims,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Dowry deaths,2.1,2.7,2.2,2.4,3,2.5,29,77.71
,,,,,,,,,
Meerut,Extortion,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Forgery,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Gang rape,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Gang rape other than custodial,,,,,2.2,2.2,29,77.71
,,,,,,,,,
Meerut,Grievous hurt,,,,,0.7,0.7,29,77.71
,,,,,,,,,
Meerut,House trespass & house breaking,,,,,13.2,13.2,29,77.71
,,,,,,,,,
Meerut,Human trafficking,,,,,0,0,29,77.71
,,,,,,,,,
Meerut,Hurt,1,0.8,1,0.9,0.7,0.9,29,77.71
,,,,,,,,,
