Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Mean Sea Level Pressure  [MSL],Shortwave Radiation  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd]
2017,10,23,11,0,11.21,1024.4,241.19,6.12,265.31,6.92,265.86
2017,10,23,12,0,11.72,1024,359.56,6.5,271.76,7.3,271.57
2017,10,23,13,0,12.39,1024.1,308.83,6.4,270,7.2,269.2
2017,10,23,14,0,12.34,1024,280.35,6.1,270.94,7,271.64
2017,10,23,15,0,12.89,1024.3,209.15,5.7,271.01,6.7,271.71
2017,10,23,16,0,12.42,1024.2,88.11,5.32,265.68,6.73,264.88
2017,10,23,17,0,11.87,1024.4,4.45,5.02,257.35,6.84,258.2
2017,10,23,18,0,11.36,1024.9,0,5.36,255.96,7.08,256.94
2017,10,23,19,0,11.14,1025.2,0,4.78,254.22,6.48,256.61
2017,10,23,20,0,11.06,1025.5,0,4.59,253.54,6.33,254.43
2017,10,23,21,0,10.91,1026.3,0,4.18,248.96,5.85,250.02
2017,10,23,22,0,10.84,1025.8,0,3.28,238.74,4.96,242.4
2017,10,23,23,0,10.91,1025.5,0,2.4,225,4.06,232
2017,10,24,0,0,10.97,1025.7,0,2,216.87,3.47,226.17
2017,10,24,1,0,10.98,1026,0,1.33,192.99,2.27,221.42
2017,10,24,2,0,10.97,1025.2,0,0.9,180,1.39,239.74
2017,10,24,3,0,11.07,1025.1,0,0.85,159.44,1.08,248.2
2017,10,24,4,0,11.05,1025.7,0,1.12,153.43,1.27,225
2017,10,24,5,0,10.94,1025.6,0,1.17,160.02,1.7,220.24
2017,10,24,6,0,10.93,1026.4,0,1.12,153.43,1.56,219.81
2017,10,24,7,0,11.46,1025.9,33.82,0.58,149.04,1.12,243.43
2017,10,24,8,0,12.93,1026.7,114.81,0.7,270,0.82,284.04
2017,10,24,9,0,14.76,1026.8,196.69,2.53,279.09,2.84,280.12
2017,10,24,10,0,15.85,1026.6,322.18,3.91,274.4,4.3,271.33
2017,10,24,11,0,16.11,1026.3,368.46,3.92,275.86,4.12,275.57
2017,10,24,12,0,16.34,1026.2,483.27,1.06,311.19,0.85,315
2017,10,24,13,0,17.07,1025.9,455.68,1.7,298.07,1.66,295.02
2017,10,24,14,0,17.39,1025.6,380.92,2.15,291.8,2.31,287.65
2017,10,24,15,0,17.32,1025.8,269.67,2.28,293.2,2.44,289.18
2017,10,24,16,0,16.66,1025.7,130.83,1.49,289.65,1.84,282.53
2017,10,24,17,0,16.11,1025.9,8.9,0.71,315,1.49,289.65
2017,10,24,18,0,15.59,1025.8,0,0.14,45,1.17,289.98
2017,10,24,19,0,15.18,1026.1,0,0.86,125.54,0.6,270
2017,10,24,20,0,14.5,1026.4,0,1.28,128.66,0.36,236.31
2017,10,24,21,0,13.94,1026.4,0,1.49,132.27,0.6,180
2017,10,24,22,0,13.57,1025.7,0,1.56,140.19,1.49,137.73
2017,10,24,23,0,13.32,1025.7,0,1.63,132.51,2.36,126.38
2017,10,25,0,0,12.78,1025.8,0,1.97,113.96,3.05,113.2
2017,10,25,1,0,12.13,1025.9,0,2.06,112.83,3.52,124.59
2017,10,25,2,0,11.58,1025.3,0,2.1,115.35,3.91,122.47
2017,10,25,3,0,11.05,1024.9,0,2.01,116.57,3.66,124.99
2017,10,25,4,0,10.28,1025.4,0,1.24,104.04,2.42,128.29
2017,10,25,5,0,10.37,1025.1,0,1.61,119.74,2.9,136.4
2017,10,25,6,0,10.72,1025.7,0,1.17,109.98,1.56,135
2017,10,25,7,0,11.24,1025.8,54.29,1.34,116.57,1.77,137.29
2017,10,25,8,0,12.68,1026,202.03,1.02,101.31,1.2,131.63
2017,10,25,9,0,14.68,1025.4,331.08,1.24,104.04,1.12,116.57
2017,10,25,10,0,16.82,1025.8,422.75,1,90,0.92,102.53
2017,10,25,11,0,18.59,1025.1,478.82,0.71,98.13,0.67,116.57
2017,10,25,12,0,19.38,1024.8,486.83,0.61,279.46,0.3,270
2017,10,25,13,0,20.53,1024.3,454.79,0.8,270,0.51,258.69
2017,10,25,14,0,21.15,1024,378.25,0.81,262.87,0.63,251.57
2017,10,25,15,0,21.14,1024,267,0.63,288.43,0.5,270
2017,10,25,16,0,20.53,1024.6,127.27,0.54,338.2,0.78,320.19
2017,10,25,17,0,19.79,1024.7,8.01,0.63,341.57,1.75,300.96
2017,10,25,18,0,18.97,1024.8,0,0.3,270,2.35,282.26
2017,10,25,19,0,18.15,1025.3,0,1.2,184.76,1.93,248.75
2017,10,25,20,0,17.49,1025.8,0,1.39,149.74,1.35,228.01
2017,10,25,21,0,16.39,1026,0,1.61,119.74,0.3,180
2017,10,25,22,0,15.42,1025.8,0,1.57,116.57,1.12,100.3
2017,10,25,23,0,14.93,1026.3,0,1.42,129.29,1.7,130.24
2017,10,26,0,0,14.55,1026.4,0,1.49,132.27,1.98,139.09
2017,10,26,1,0,14.2,1026.9,0,1.53,121.61,1.77,132.71
2017,10,26,2,0,13.61,1026.3,0,1.43,114.78,2.06,129.09
2017,10,26,3,0,12.88,1026.2,0,1.52,113.2,3.22,115.77
2017,10,26,4,0,12.27,1026.4,0,1.68,107.35,3.31,118.89
2017,10,26,5,0,11.69,1026.2,0,1.71,110.56,3.06,128.37
2017,10,26,6,0,11.8,1027.1,0,1.44,123.69,2.7,128.99
2017,10,26,7,0,12.27,1026.8,52.51,1.42,129.29,2.42,141.71
2017,10,26,8,0,13.29,1027.1,202.03,1.26,108.43,1.61,150.26
2017,10,26,9,0,15.49,1027.1,330.19,1.24,104.04,1.17,120.96
2017,10,26,10,0,17.34,1026.6,421.86,0.63,108.43,0.78,129.81
2017,10,26,11,0,19.32,1026.1,475.26,0.3,270,0.54,201.8
2017,10,26,12,0,20.15,1024.9,485.05,0.9,270,0.67,243.43
2017,10,26,13,0,21.79,1024.4,453.01,1.6,273.58,1.3,270
2017,10,26,14,0,22.35,1024.4,378.25,2.53,279.09,2.62,276.58
2017,10,26,15,0,21.92,1024.6,264.33,2.73,278.43,3.52,276.52
2017,10,26,16,0,20.66,1024.6,123.71,2.35,282.26,3.96,280.18
2017,10,26,17,0,19.62,1024.5,6.23,2,270,4.21,274.09
2017,10,26,18,0,18.83,1024.9,0,1.64,232.43,3.54,261.87
2017,10,26,19,0,18.02,1024.9,0,1.72,215.54,3.2,255.53
2017,10,26,20,0,16.38,1025.1,0,1.93,201.25,2.94,252.18
2017,10,26,21,0,13.83,1025.3,0,2.4,196.93,2.85,251.57
2017,10,26,22,0,13.3,1024.5,0,2.32,187.43,2.89,255.96
2017,10,26,23,0,13.85,1024.4,0,2.33,189.87,2.42,262.87
2017,10,27,0,0,14.13,1024.4,0,1.96,194.74,2.5,270
2017,10,27,1,0,14.45,1024.2,0,1.55,194.93,2.82,276.12
2017,10,27,2,0,14.76,1023,0,1.75,239.04,3.34,278.62
2017,10,27,3,0,14.98,1023.1,0,3.2,271.79,6.21,273.69
2017,10,27,4,0,14.4,1023.2,0,3.82,276.01,6.93,274.97
2017,10,27,5,0,14.06,1023.7,0,4.1,282.68,6.61,280.46
2017,10,27,6,0,13.83,1024.6,0,3.93,284.74,6.36,282.72
2017,10,27,7,0,13.01,1024.6,48.95,4.78,289.57,6.29,287.57
2017,10,27,8,0,14.16,1026.2,171.77,4.36,279.25,4.96,279.27
2017,10,27,9,0,14.47,1026.3,149.52,4.25,293.55,4.92,293.96
2017,10,27,10,0,14.5,1026.8,110.36,5.22,354.51,6.62,355.67
2017,10,27,11,0,12.96,1027.3,67.64,3.81,4.51,4.23,6.79
2017,10,27,12,0,14.46,1027,329.3,4.9,348.23,5.61,348.69
2017,10,27,13,0,14.3,1027.6,171.77,4.9,360,5.7,357.99
2017,10,27,14,0,14.67,1027.6,174.44,4.5,360,5.1,358.88
2017,10,27,15,0,14.24,1029.1,123.71,4.5,357.46,5.32,355.68
2017,10,27,16,0,13.66,1029.5,99.68,2.91,356.05,3.92,354.14
2017,10,27,17,0,12.92,1029.6,4.45,2.22,7.77,3.92,5.86
2017,10,27,18,0,12.48,1029.9,0,2.41,355.24,4.24,351.87
2017,10,27,19,0,12.24,1030,0,3.08,346.87,5.39,349.32
2017,10,27,20,0,10.96,1031,0,3.16,341.57,5.8,345
2017,10,27,21,0,9.06,1031.6,0,2.59,332.45,4.49,348.44
2017,10,27,22,0,8.09,1031.3,0,2.08,324.78,3.75,350.79
2017,10,27,23,0,8.26,1031.4,0,1.77,317.29,2.91,344.05
2017,10,28,0,0,8.26,1031.7,0,1.36,323.97,2.26,347.2
2017,10,28,1,0,8.34,1032.1,0,1.13,315,1.61,330.26
2017,10,28,2,0,8.37,1030.5,0,0.78,309.81,0.85,315
2017,10,28,3,0,8.54,1030.8,0,0.5,270,0.51,258.69
2017,10,28,4,0,8.33,1030.6,0,0.82,284.04,1.2,270
2017,10,28,5,0,8.39,1029.9,0,1.39,291.04,2.51,298.61
2017,10,28,6,0,7.54,1030.7,0,2.01,275.71,3.51,273.27
2017,10,28,7,0,7.31,1030.6,46.28,2.93,262.15,3.8,268.49
2017,10,28,8,0,8.58,1030.4,196.69,3.2,270,3.2,270
2017,10,28,9,0,9.7,1029.2,328.41,4.71,282.26,5.12,282.41
2017,10,28,10,0,10.69,1029.1,392.49,5.54,290.07,5.91,288.74
2017,10,28,11,0,11.28,1029.1,399.61,6.55,288.71,7.18,288.69
2017,10,28,12,0,12.64,1027.1,461.02,6.96,282.44,7.77,281.89
2017,10,28,13,0,12.8,1026.5,423.64,7.08,283.06,7.89,282.45
2017,10,28,14,0,12.98,1026.2,356,6.75,281.98,7.67,282.04
2017,10,28,15,0,12.71,1025.9,249.2,6.33,281.84,7.55,281.46
2017,10,28,16,0,11.84,1025.6,116.59,5.26,278.75,7.18,278.81
2017,10,28,17,0,10.71,1025.6,3.56,4.9,270,7.3,270
2017,10,28,18,0,9.87,1025.4,0,4.54,262.41,7.22,265.24
2017,10,28,19,0,9.32,1025.2,0,4.85,255.68,7.45,258.39
2017,10,28,20,0,9.74,1025.1,0,5.28,260.18,7.78,261.87
2017,10,28,21,0,10.16,1024.3,0,6.53,258.52,8.83,260.22
2017,10,28,22,0,10.28,1023.1,0,6.64,251.57,8.89,252.99
2017,10,28,23,0,10.29,1023,0,6.99,250.79,9.27,251.76
2017,10,29,0,0,10.17,1021.7,0,7.21,250.56,9.49,251.57
2017,10,29,1,0,10.41,1021.4,0,7.81,251.33,10.18,252.28
2017,10,29,2,0,10.44,1020.1,0,8.04,253.37,10.48,254.51
2017,10,29,3,0,10.4,1019.6,0,8.3,254.62,10.74,255.45
2017,10,29,4,0,10.33,1019.1,0,8.71,254.69,11.28,255.1
2017,10,29,5,0,10.36,1018.5,0,8.9,255.03,11.47,255.36
2017,10,29,6,0,10.25,1018.8,0,9.1,255.35,11.67,255.61
2017,10,29,7,0,10.37,1018.2,38.27,9.26,256.26,11.52,256.45
2017,10,29,8,0,11.34,1018.3,180.67,10.01,261.38,12.26,260.61
2017,10,29,9,0,11.72,1018.1,228.73,10.62,266.76,12.93,266.01
2017,10,29,10,0,11.55,1018.5,242.08,10.4,271.65,12.6,270.91
2017,10,29,11,0,11.28,1018.6,198.47,9.91,272.31,11.91,272.41
2017,10,29,12,0,10.48,1017.3,145.96,9,270,10.7,270
2017,10,29,13,0,10.82,1017.3,160.2,8.71,271.97,10.3,271.67
2017,10,29,14,0,11.06,1017.3,149.52,7.92,273.62,9.52,273.61
2017,10,29,15,0,10.83,1018.5,52.51,6.14,286.07,7.5,286.26
2017,10,29,16,0,10.34,1019.4,24.03,5.63,289.72,7.02,289.98
2017,10,29,17,0,9.37,1019.5,1.78,4.85,284.32,6.65,285.71
2017,10,29,18,0,9.47,1020.3,0,3.9,292.62,5.41,295.14
2017,10,29,19,0,9.17,1021.2,0,2.97,317.73,4.16,324.78
2017,10,29,20,0,8.18,1022.3,0,2.2,329.93,4.06,350.07
2017,10,29,21,0,7.4,1023.1,0,2,323.13,4.24,340.71
2017,10,29,22,0,6.81,1022.5,0,1.84,315,3.85,335.43
2017,10,29,23,0,6.32,1023.3,0,1.44,326.31,2.72,342.9
2017,10,30,0,0,5.55,1023.7,0,1.3,327.53,2.26,347.2
2017,10,30,1,0,4.82,1024.2,0,1.28,308.66,1.71,339.44
2017,10,30,2,0,4.33,1023.8,0,1.06,311.19,1.63,349.38
2017,10,30,3,0,4.05,1024.3,0,0.63,341.57,1.6,3.58
2017,10,30,4,0,3.55,1025.2,0,0.8,360,2.31,4.97
2017,10,30,5,0,3.33,1025.1,0,0.8,360,3.21,5.36
2017,10,30,6,0,3.06,1026.5,0,0.63,341.57,2.9,1.97
2017,10,30,7,0,3.04,1026.9,29.37,0.63,341.57,1.4,360
2017,10,30,8,0,4.34,1027.5,161.09,0.9,360,0.73,344.05
2017,10,30,9,0,6.51,1027.4,308.83,1.5,3.81,1.61,352.87
2017,10,30,10,0,8.16,1027.2,409.4,2,2.86,1.9,356.99
2017,10,30,11,0,9.09,1027.1,455.68,2.3,2.49,2.3,357.51
2017,10,30,12,0,10.02,1025.3,476.15,3.3,358.26,3.21,356.42
2017,10,30,13,0,10.62,1025.3,438.77,3.75,9.21,3.91,4.4
2017,10,30,14,0,10.81,1025.5,357.78,3.4,28.07,3.31,25.02
2017,10,30,15,0,10.6,1025.8,239.41,3,36.87,2.8,34.82
2017,10,30,16,0,9.85,1026.4,96.12,2.65,10.89,3.55,9.73
2017,10,30,17,0,7.79,1027.1,1.78,2.4,357.61,4.56,15.26
2017,10,30,18,0,6.24,1027.2,0,1.32,8.75,2.48,43.36
2017,10,30,19,0,5.31,1027.7,0,0.85,110.56,1.8,123.69
2017,10,30,20,0,4.86,1028.9,0,1.22,124.99,0.82,104.04
2017,10,30,21,0,4.35,1029.3,0,1.5,126.87,1.75,66.37
2017,10,30,22,0,3.69,1028.2,0,1.89,122.01,2,90
2017,10,30,23,0,3.11,1029,0,1.98,130.91,1.61,97.13
2017,10,31,0,0,2.64,1029.3,0,1.8,123.69,1.5,90
2017,10,31,1,0,2.29,1029.3,0,1.53,121.61,1.3,94.4
2017,10,31,2,0,1.95,1028.8,0,1.25,118.61,0.8,90
2017,10,31,3,0,1.69,1028.9,0,1.08,123.69,0.6,90
2017,10,31,4,0,1.5,1028.9,0,0.86,144.46,0.71,81.87
2017,10,31,5,0,1.45,1028.9,0,0.72,146.31,1.97,59.53
2017,10,31,6,0,1.5,1029.7,0,0.73,164.05,2.68,63.43
2017,10,31,7,0,1.93,1029.6,32.04,0.51,191.31,1.9,71.57
2017,10,31,8,0,3.35,1030.1,170.88,0.36,303.69,0.6,360
2017,10,31,9,0,4.94,1029.8,302.6,0.64,308.66,0.67,296.57
2017,10,31,10,0,6.65,1029,397.83,0.76,336.8,0.78,309.81
2017,10,31,11,0,8.14,1028,455.68,1.58,341.57,1.34,333.43
2017,10,31,12,0,9.96,1027,467.25,2.37,332.35,2.01,333.43
2017,10,31,13,0,10.87,1026.8,430.76,2.1,334.65,1.88,334.8
2017,10,31,14,0,11.13,1026.3,350.66,1.66,334.98,1.57,333.43
2017,10,31,15,0,11.1,1026.7,233.18,1.43,335.22,1.43,335.22
2017,10,31,16,0,10.49,1026.5,91.67,1.12,333.43,1.62,338.2
2017,10,31,17,0,9.87,1026.4,0.89,0.92,319.4,1.88,334.8
2017,10,31,18,0,9.15,1026.7,0,0.58,300.96,1.79,333.43
2017,10,31,19,0,8.48,1026.7,0,0.71,225,0.86,305.54
2017,10,31,20,0,7.91,1027.2,0,0.95,198.43,0.54,248.2
2017,10,31,21,0,7.16,1027.4,0,1.1,174.81,0.5,180
2017,10,31,22,0,6.49,1026.4,0,1.22,145.01,0.99,135
2017,10,31,23,0,6.14,1026.6,0,1.56,129.81,2.16,123.69
2017,11,1,0,0,5.62,1026.5,0,1.66,122.74,3.09,119.05
2017,11,1,1,0,5.09,1026.6,0,1.78,128.16,3.52,124.59
2017,11,1,2,0,4.56,1025.7,0,1.8,123.69,2.78,127.69
2017,11,1,3,0,4.44,1026.1,0,1.58,124.7,2.7,128.99
2017,11,1,4,0,4.41,1026.5,0,1.22,124.99,2.14,142.59
2017,11,1,5,0,4.44,1025.9,0,1.39,120.26,1.84,139.4
2017,11,1,6,0,4.66,1026.4,0,1.39,120.26,1.8,146.31
2017,11,1,7,0,5.21,1026.6,33.82,1.48,118.3,1.84,150.64
2017,11,1,8,0,6.55,1026.8,175.33,1.12,100.3,1.91,137.12
2017,11,1,9,0,8.59,1025.6,303.49,1.33,102.99,1.21,114.44
2017,11,1,10,0,10.83,1025.4,396.05,1.12,100.3,0.95,108.43
2017,11,1,11,0,12.66,1024.2,451.23,0.6,90,0.41,104.04
2017,11,1,12,0,14.35,1022.5,460.13,1.6,86.42,1.4,85.91
2017,11,1,13,0,15.76,1022.3,426.31,1.8,86.82,1.6,86.42
2017,11,1,14,0,16.6,1021.3,349.77,2.1,87.27,2,87.14
2017,11,1,15,0,16.78,1021.4,236.74,2,87.14,2.5,90
2017,11,1,16,0,15.99,1021.2,96.12,2.4,90,4.22,103.71
2017,11,1,17,0,13.6,1021.1,0.89,2.62,107.74,5.46,124.56
2017,11,1,18,0,12,1021.3,0,2.27,131.42,3.73,159.62
2017,11,1,19,0,11.58,1020.8,0,2.13,138.81,2.12,171.87
2017,11,1,20,0,11.08,1021.6,0,2.12,135,1.22,170.54
2017,11,1,21,0,10.44,1021.2,0,1.98,130.91,1.14,164.74
2017,11,1,22,0,10.09,1020.3,0,1.72,125.54,1.04,163.3
2017,11,1,23,0,9.68,1020.7,0,1.61,119.74,0.89,153.43
2017,11,2,0,0,9.32,1020.1,0,1.5,126.87,1.03,150.95
2017,11,2,1,0,9.56,1020.2,0,1.53,121.61,0.45,153.43
2017,11,2,2,0,9.79,1019.4,0,1.88,115.2,0.6,180
2017,11,2,3,0,9.85,1019.5,0,1.79,116.57,1.1,185.19
2017,11,2,4,0,9.79,1019.2,0,1.49,132.27,1.91,227.12
2017,11,2,5,0,9.84,1018.4,0,1.35,138.01,1.02,191.31
2017,11,2,6,0,9.66,1019.3,0,1.49,132.27,1,174.29
2017,11,2,7,0,10.17,1019.1,30.26,1.7,130.24,1.6,183.58
2017,11,2,8,0,10.92,1019.1,164.65,0.72,146.31,0.92,220.6
2017,11,2,9,0,14.53,1018.3,288.36,2.62,263.42,2.4,272.39
2017,11,2,10,0,16.45,1017.7,387.15,5.51,265.84,6.33,264.56
2017,11,2,11,0,17.68,1016.8,445,6.11,266.25,7.03,265.1
2017,11,2,12,0,17.61,1016.8,445,6.5,270,7.4,269.23
2017,11,2,13,0,17.9,1016.4,412.07,6.6,270,7.6,270
2017,11,2,14,0,17.67,1016.2,325.74,6.8,269.16,8.11,267.88
2017,11,2,15,0,17.17,1016.8,223.39,6,270,7.5,268.47
2017,11,2,16,0,16.25,1016.7,88.11,4.5,270,6.6,270
2017,11,2,17,0,15.34,1016.4,0,3.2,270,5.4,270
2017,11,2,18,0,14.99,1016.9,0,2.3,267.51,4.3,268.67
2017,11,2,19,0,14.95,1017.2,0,2.28,254.74,4.28,259.22
2017,11,2,20,0,14.69,1017.6,0,2.53,260.91,4.83,264.05
2017,11,2,21,0,14.23,1018,0,2.51,265.43,4.7,270
2017,11,2,22,0,13.93,1017.5,0,2.14,259.22,4.4,268.7
2017,11,2,23,0,14.05,1017.5,0,1.77,253.61,3.91,267.06
2017,11,3,0,0,13.57,1017.5,0,1.17,250.02,3.1,271.85
2017,11,3,1,0,13.33,1018.2,0,1.1,185.19,2,267.14
2017,11,3,2,0,12.08,1016.8,0,1.55,165.07,0.99,225
2017,11,3,3,0,10.88,1017.1,0,1.7,176.63,1.4,180
2017,11,3,4,0,10.24,1017.6,0,1.81,186.34,1.22,235.01
2017,11,3,5,0,10.41,1017.1,0,1.94,191.89,1.81,263.66
2017,11,3,6,0,11.01,1017.8,0,1.63,190.62,1.9,266.99
2017,11,3,7,0,11.39,1017.3,23.14,0.89,206.57,1.58,288.43
2017,11,3,8,0,12.28,1017.7,153.97,0.5,306.87,0.72,326.31
2017,11,3,9,0,13.33,1017.4,284.8,0.54,338.2,0.51,348.69
2017,11,3,10,0,14,1016.7,378.25,1.08,56.31,0.89,63.43
2017,11,3,11,0,14.98,1016.5,432.54,1.58,71.57,1.33,77.01
2017,11,3,12,0,15.22,1015.7,445.89,1.4,360,1.2,360
2017,11,3,13,0,15.8,1015.1,412.07,1.81,353.66,1.63,349.38
2017,11,3,14,0,15.95,1014.5,341.76,1.7,360,1.6,356.42
2017,11,3,15,0,15.74,1014.4,228.73,1.43,12.09,1.41,8.13
2017,11,3,16,0,15.05,1014.4,87.22,1.5,360,2,360
2017,11,3,17,0,14.25,1014,0,1.7,356.63,2.7,2.12
2017,11,3,18,0,12.81,1014.1,0,0.9,360,2.02,8.53
2017,11,3,19,0,11.85,1014,0,0.5,233.13,0.2,180
2017,11,3,20,0,11.56,1014.7,0,0.85,200.56,1.62,201.8
2017,11,3,21,0,11.23,1014.6,0,0.92,130.6,1.04,163.3
2017,11,3,22,0,10.75,1013.2,0,1.62,111.8,2.56,120.58
2017,11,3,23,0,10.29,1013.4,0,2.16,123.69,3.75,133.92
2017,11,4,0,0,9.97,1013.3,0,2.2,129.47,2.5,143.13
2017,11,4,1,0,10.56,1014.2,0,1.97,113.96,1.49,160.35
2017,11,4,2,0,10.52,1013,0,2.28,105.26,2.36,126.38
2017,11,4,3,0,11.06,1012.8,0,2.56,110.56,2.91,139.18
2017,11,4,4,0,11.01,1013.3,0,2.51,118.61,3.24,146.31
2017,11,4,5,0,9.9,1012.7,0,2.91,130.82,4.06,189.93
2017,11,4,6,0,10.54,1013.3,0,3.05,131.01,3.91,182.94
2017,11,4,7,0,10.85,1013.3,25.81,3.04,117.41,2.85,161.57
2017,11,4,8,0,11.92,1013.8,161.98,2.47,111.37,2,126.87
2017,11,4,9,0,13.92,1012.7,287.47,1.61,119.74,2.02,110.22
2017,11,4,10,0,16.19,1012.6,372.02,0.32,251.57,0.2,180
2017,11,4,11,0,18.17,1012.3,358.67,3.61,274.76,4.41,273.9
2017,11,4,12,0,18.65,1011.4,311.5,3.67,259,4.34,255.32
2017,11,4,13,0,19.33,1010.9,215.38,4.81,249.3,5.76,249.68
2017,11,4,14,0,19.28,1010.5,212.71,4.24,250.71,5.47,251.9
2017,11,4,15,0,18.63,1011,135.28,3.4,256.37,5.14,256.5
2017,11,4,16,0,17.82,1011,56.07,2.89,255.96,4.61,257.47
2017,11,4,17,0,16.83,1010.4,0,1.96,255.26,4.22,256.29
2017,11,4,18,0,16.4,1010.7,0,0.91,186.34,1.92,231.34
2017,11,4,19,0,15.58,1010.9,0,1.41,135,1.7,139.76
2017,11,4,20,0,14.18,1011.5,0,1.44,146.31,1.75,203.63
2017,11,4,21,0,14.05,1011.2,0,0.86,144.46,1.49,222.27
2017,11,4,22,0,14.08,1009.7,0,1.64,142.43,2.2,180
2017,11,4,23,0,14.09,1010,0,1.39,158.96,2.46,206.57
2017,11,5,0,0,13.07,1010,0,3.3,178.26,5.36,194.04
2017,11,5,1,0,12.72,1009.9,0,2.8,180,4.78,199.57
2017,11,5,2,0,12.54,1008.4,0,4.2,192.38,6.49,204.59
2017,11,5,3,0,12.44,1008.3,0,4.7,206.57,7.08,210.55
2017,11,5,4,0,12,1008.2,0,4.4,197.2,6.71,204.66
2017,11,5,5,0,11.62,1007.3,0,4.08,210.96,6.05,214.22
2017,11,5,6,0,11.41,1007.5,0,5.1,235.38,6.91,238.61
2017,11,5,7,0,10.07,1009.7,0.89,9.81,330.04,12.97,334.42
2017,11,5,8,0,8.44,1012.1,12.46,5.74,337.46,7.12,340.29
2017,11,5,9,0,8.24,1012.3,19.58,3.64,322.82,4.05,327.09
2017,11,5,10,0,7.91,1013.2,32.93,3.7,288.92,4.05,285.75
2017,11,5,11,0,8.53,1013.2,96.12,3.82,276.01,4.53,276.34
2017,11,5,12,0,8.68,1012.8,71.2,5.97,278.67,7.53,280.71
2017,11,5,13,0,8.92,1013.8,100.57,6.04,286.34,7.72,288.9
2017,11,5,14,0,8.76,1014,94.34,4.88,280.62,6.14,282.23
2017,11,5,15,0,8.63,1014.3,55.18,4.3,282.09,5.65,283.3
2017,11,5,16,0,8.5,1015.3,16.91,3.79,288.43,5.76,290.32
2017,11,5,17,0,7.93,1014.6,0,4.18,286.7,6.2,287.85
2017,11,5,18,0,7.43,1015.1,0,4.3,294.78,6.08,297.41
2017,11,5,19,0,7,1015.3,0,3.98,308.88,5.53,310.6
2017,11,5,20,0,6.92,1016.7,0,3.69,319.4,5.12,321.34
2017,11,5,21,0,6.67,1017.2,0,3.94,336.04,4.85,338.2
2017,11,5,22,0,6.19,1016,0,4.88,344.54,6.48,346.61
2017,11,5,23,0,5.87,1017.2,0,5.03,339.04,6.77,341.03
2017,11,6,0,0,5.46,1017.8,0,4.98,337.56,6.93,339.73
2017,11,6,1,0,4.85,1018.2,0,4.37,339.9,6.55,344.05
2017,11,6,2,0,4.52,1018.1,0,4.79,336.64,6.77,341.03
2017,11,6,3,0,3.53,1018.8,0,4.39,335.77,6.29,342.43
2017,11,6,4,0,2.87,1019.2,0,4.25,336.45,6.53,344.9
2017,11,6,5,0,2.53,1019.6,0,4.05,339.78,6.48,346.61
2017,11,6,6,0,2.2,1020.5,0,4.52,341.97,6.84,348.2
2017,11,6,7,0,2.39,1020.7,21.36,5.06,341.57,6.75,348.02
2017,11,6,8,0,3.25,1021.6,146.85,5.59,349.7,6.76,352.35
2017,11,6,9,0,4.34,1021.6,279.46,5.85,352.15,6.75,353.19
2017,11,6,10,0,5.42,1021.3,365.79,6.04,353.35,6.73,354.88
2017,11,6,11,0,6.34,1021,404.95,6.31,357.27,7.01,357.55
2017,11,6,12,0,8.37,1020.2,190.46,5.73,12.09,5.98,9.62
2017,11,6,13,0,9.41,1019.7,319.51,6.26,16.7,6.58,16.78
2017,11,6,14,0,9.56,1019.6,312.39,6.17,19.9,6.58,19.54
2017,11,6,15,0,9.55,1020.2,185.12,5.77,25.68,6.48,26.57
2017,11,6,16,0,8.73,1021.5,40.94,4.46,19.65,6.05,22.33
2017,11,6,17,0,7.05,1021.6,0,3.4,13.63,5.19,19.13
2017,11,6,18,0,6.34,1022.1,0,2.65,10.89,3.92,19.36
2017,11,6,19,0,5.77,1022.3,0,2.28,15.26,3.19,32.2
2017,11,6,20,0,5.86,1023.3,0,2.25,20.85,3.84,38.66
2017,11,6,21,0,5.7,1023.2,0,2.33,9.87,4.38,27.15
2017,11,6,22,0,4.95,1022.3,0,2.3,360,3.93,14.74
2017,11,6,23,0,3.89,1022.7,0,2.33,350.13,4.3,17.59
2017,11,7,0,0,2.74,1022.5,0,2.1,334.65,3.61,345.58
2017,11,7,1,0,2.06,1023,0,2.13,311.19,2.48,316.64
2017,11,7,2,0,1.8,1022,0,1.93,291.25,2.2,300.07
2017,11,7,3,0,1.55,1021.6,0,1.75,293.63,2.02,302.91
2017,11,7,4,0,1.42,1022.3,0,2.01,296.57,2.52,303.69
2017,11,7,5,0,1.36,1021.6,0,2.37,297.65,3.08,305.75
2017,11,7,6,0,1.5,1021.6,0,2.61,302.47,3.4,312.61
2017,11,7,7,0,1.48,1021.5,9.79,2.83,312.14,3.55,319.57
2017,11,7,8,0,1.67,1022.1,87.22,2.7,308.99,3.05,311.01
2017,11,7,9,0,2.58,1021,190.46,2.9,313.6,2.9,313.6
2017,11,7,10,0,4.21,1020.2,307.94,3.3,324.87,3.22,323.84
2017,11,7,11,0,6.1,1019.4,361.34,3.91,327.53,4.08,329.04
2017,11,7,12,0,7.46,1017.3,264.33,4.61,335.66,5.33,336.8
2017,11,7,13,0,7.93,1017.3,190.46,4.44,337.48,5.29,337.8
