Time,Month,Hour,Temperature(2m),Tc(the PV cell temperature)[ÅãC],Mean Sea Level Pressure[hpa],Shortwave Radiation[W/m2],Wind Speed(10m)[m/s],Wind Speed(80m)[m/s],Ppv(the output of the PV array)[W],Ppv(the output of the PV array)[kW],Pwt[kW],,,,,,
2017/9/25 0:00,9,0,11.76,11.76,1021,0,1.61,3.69,0,0,0.001554997,,,,,,
2017/9/25 1:00,9,1,11.12,11.12,1020.4,0,1.86,4.19,0,0,0.049301387,,,,,,
2017/9/25 2:00,9,2,10.8,10.8,1020,0,2,5.33,0,0,0.116068357,,,,,,
2017/9/25 3:00,9,3,10.97,10.97,1020.1,0,2.28,6.07,0,0,0.178040494,,,,,,
2017/9/25 4:00,9,4,10.85,10.85,1019.2,0,2.37,6.05,0,0,0.186305806,,,,,,
2017/9/25 5:00,9,5,10.14,10.14,1018.9,0,2.19,6.05,0,0,0.167787433,,,,,,
2017/9/25 6:00,9,6,9.76,9.77267479,1019.6,21.36,2.33,5.52,10.97106251,0.010971063,0.157749907,,,,,,
2017/9/25 7:00,9,7,11.62,11.72088538,1019.4,164.65,2.66,4.12,86.90217421,0.086902174,0.113478201,,,,,,
2017/9/25 8:00,9,8,14.74,14.94737027,1018.6,330.19,4.08,4.9,177.1900355,0.177190035,0.262993824,,,,,,
2017/9/25 9:00,9,9,16.88,17.17514979,1018.1,465.47,4.24,4.62,245,0.245,0.254935072,,,,,,
2017/9/25 10:00,9,10,18.73,19.09089901,1017.7,566.04,3.71,3.74,245,0.245,0.161139058,,,,,,
2017/9/25 11:00,9,11,20.02,20.41918876,1017.2,623.89,2.1,1.81,245,0.245,0,,,,,,
2017/9/25 12:00,9,12,20.44,20.85558601,1017,646.14,2.61,2.5,245,0.245,0.006626853,,,,,,
2017/9/25 13:00,9,13,21.06,21.45823667,1016.6,616.77,1.93,1.8,245,0.245,0,,,,,,
2017/9/25 14:00,9,14,21.39,21.7407871,1016.8,541.12,1.28,1.17,245,0.245,0,,,,,,
2017/9/25 15:00,9,15,21.38,21.6572619,1016.9,425.42,1.1,1.1,232.9121989,0.232912199,0,,,,,,
2017/9/25 16:00,9,16,21.03,21.21472741,1017.2,280.35,0.98,1.21,155.3548147,0.155354815,0,,,,,,
2017/9/25 17:00,9,17,20.2,20.28063155,1017.3,118.37,0.91,1.32,67.97256719,0.067972567,0,,,,,,
2017/9/25 18:00,9,18,19.49,19.49265075,1017.6,4.45,0.92,1.8,2.239079576,0.00223908,0,,,,,,
2017/9/25 19:00,9,19,18.78,18.78,1018.1,0,0.51,1.68,0,0,0,,,,,,
2017/9/25 20:00,9,20,17.94,17.94,1018.9,0,1.02,0.71,0,0,0,,,,,,
2017/9/25 21:00,9,21,16.94,16.94,1018.8,0,1.1,0.71,0,0,0,,,,,,
2017/9/25 22:00,9,22,15.8,15.8,1019.1,0,1.02,1.12,0,0,0,,,,,,
2017/9/25 23:00,9,23,15.13,15.13,1018.6,0,1.12,1.22,0,0,0,,,,,,
2017/9/26 0:00,9,0,14.85,14.85,1018.9,0,1.2,0.64,0,0,0,,,,,,
2017/9/26 1:00,9,1,14.48,14.48,1019.5,0,1.2,0.98,0,0,0,,,,,,
2017/9/26 2:00,9,2,14.11,14.11,1019.1,0,1.22,0.95,0,0,0,,,,,,
2017/9/26 3:00,9,3,13.58,13.58,1019,0,1.17,1.03,0,0,0,,,,,,
2017/9/26 4:00,9,4,12.98,12.98,1019.1,0,0.92,1,0,0,0,,,,,,
2017/9/26 5:00,9,5,12.73,12.73,1020.2,0,0.82,0.71,0,0,0,,,,,,
2017/9/26 6:00,9,6,12.9,12.91372455,1020.5,23.14,0.92,0.78,11.78708526,0.011787085,0,,,,,,
2017/9/26 7:00,9,7,13.69,13.7856488,1020.8,156.64,0.94,0.41,81.96703891,0.081967039,0,,,,,,
2017/9/26 8:00,9,8,15.52,15.68947927,1021.2,275.9,0.57,0.57,144.5433555,0.144543355,0,,,,,,
2017/9/26 9:00,9,9,17.45,17.71834763,1020.5,428.09,0.41,0.2,227.6950802,0.22769508,0,,,,,,
2017/9/26 10:00,9,10,19.09,19.42779074,1020.4,534,0.95,0.73,245,0.245,0,,,,,,
2017/9/26 11:00,9,11,19.59,19.93618848,1020.1,550.91,1.43,1.3,245,0.245,0,,,,,,
2017/9/26 12:00,9,12,20.25,20.62724088,1020.3,593.63,2.41,2.2,245,0.245,0,,,,,,
2017/9/26 13:00,9,13,20.27,20.54994407,1020.8,453.01,4.85,5.02,235.8314324,0.235831432,0.320743193,,,,,,
2017/9/26 14:00,9,14,18.25,18.52505647,1021,437.88,4.78,4.84,232.9107899,0.23291079,0.30387378,,,,,,
2017/9/26 15:00,9,15,18.88,19.02684062,1021,242.08,2.58,2.56,124.1825553,0.124182555,0.009102119,,,,,,
2017/9/26 16:00,9,16,19.09,19.21851352,1021.1,204.7,1.86,1.92,108.6304672,0.108630467,0,,,,,,
2017/9/26 17:00,9,17,18.51,18.56007877,1021.4,77.43,1.77,2.06,42.40165236,0.042401652,0,,,,,,
2017/9/26 18:00,9,18,17.77,17.77053045,1021.6,0.89,1.61,2.16,0.450031559,0.000450032,0,,,,,,
2017/9/26 19:00,9,19,17.04,17.04,1022,0,1.4,2,0,0,0,,,,,,
2017/9/26 20:00,9,20,16.25,16.25,1022.8,0,1.21,2.14,0,0,0,,,,,,
2017/9/26 21:00,9,21,15.83,15.83,1022.7,0,0.95,1.49,0,0,0,,,,,,
2017/9/26 22:00,9,22,15.8,15.8,1022.4,0,1.12,1.2,0,0,0,,,,,,
2017/9/26 23:00,9,23,15.72,15.72,1022.1,0,1.06,1.03,0,0,0,,,,,,
2017/9/27 0:00,9,0,15.35,15.35,1022.4,0,0.92,0.72,0,0,0,,,,,,
2017/9/27 1:00,9,1,15.07,15.07,1023,0,0.36,0.3,0,0,0,,,,,,
2017/9/27 2:00,9,2,14.57,14.57,1022.2,0,0.22,1.28,0,0,0,,,,,,
2017/9/27 3:00,9,3,14.36,14.36,1022.3,0,0.41,1.42,0,0,0,,,,,,
2017/9/27 4:00,9,4,14.31,14.31,1022.5,0,0.61,0.85,0,0,0,,,,,,
2017/9/27 5:00,9,5,14.25,14.25,1022.9,0,0.54,0.32,0,0,0,,,,,,
2017/9/27 6:00,9,6,14.22,14.23162385,1023.2,19.58,0.64,0.71,9.95001347,0.009950013,0,,,,,,
2017/9/27 7:00,9,7,14.97,15.06458896,1023.7,154.86,0.9,0.8,80.79885254,0.080798853,0,,,,,,
2017/9/27 8:00,9,8,16.26,16.45264999,1023.8,308.83,0.91,0.7,163.9889875,0.163988987,0,,,,,,
2017/9/27 9:00,9,9,17.84,18.12030812,1023.1,444.11,0.6,0.41,237.601536,0.237601536,0,,,,,,
2017/9/27 10:00,9,10,19.29,19.62948996,1022.8,535.78,0.5,0.28,245,0.245,0,,,,,,
2017/9/27 11:00,9,11,20.47,20.85895181,1022.4,608.76,0.81,0.63,245,0.245,0,,,,,,
2017/9/27 12:00,9,12,21.03,21.43207673,1021.9,626.56,0.85,0.63,245,0.245,0,,,,,,
2017/9/27 13:00,9,13,21.75,22.13407487,1021.3,596.3,0.45,0.28,245,0.245,0,,,,,,
2017/9/27 14:00,9,14,22.17,22.50594267,1021.1,519.76,0.1,0,245,0.245,0,,,,,,
2017/9/27 15:00,9,15,22.18,22.4275804,1021.2,384.48,0.3,0.22,207.5686281,0.207568628,0,,,,,,
2017/9/27 16:00,9,16,21.88,22.04082114,1021.6,247.42,0.2,0.14,134.9642851,0.134964285,0,,,,,,
2017/9/27 17:00,9,17,21.21,21.28425979,1021.8,107.69,0.51,0.54,62.44101439,0.062441014,0,,,,,,
2017/9/27 18:00,9,18,20.87,20.87212094,1021.8,3.56,1.6,1.81,1.785263109,0.001785263,0,,,,,,
2017/9/27 19:00,9,19,19.4,19.4,1022,0,2.24,3.01,0,0,0.016374579,,,,,,
2017/9/27 20:00,9,20,17.74,17.74,1023,0,2.34,3.89,0,0,0.075332869,,,,,,
2017/9/27 21:00,9,21,16.94,16.94,1023.2,0,1.98,3.4,0,0,0.019187649,,,,,,
2017/9/27 22:00,9,22,16.07,16.07,1023.1,0,2.11,2.55,0,0,0,,,,,,
2017/9/27 23:00,9,23,15.89,15.89,1022.8,0,2.42,2.31,0,0,0,,,,,,
2017/9/28 0:00,9,0,15.22,15.22,1023.5,0,2.77,2.51,0,0,0.016742398,,,,,,
2017/9/28 1:00,9,1,15.02,15.02,1023.4,0,2.62,2.61,0,0,0.015065992,,,,,,
2017/9/28 2:00,9,2,14.97,14.97,1023.2,0,2.13,2.3,0,0,0,,,,,,
2017/9/28 3:00,9,3,15.2,15.2,1023.7,0,2.2,3.18,0,0,0.023732924,,,,,,
2017/9/28 4:00,9,4,15.37,15.37,1023.8,0,2.48,3.42,0,0,0.0586782,,,,,,
2017/9/28 5:00,9,5,13.97,13.97,1024.2,0,2.44,2.43,0,0,0,,,,,,
2017/9/28 6:00,9,6,13.61,13.61899191,1024.9,15.13,2.59,1.75,7.708909357,0.007708909,0,,,,,,
2017/9/28 7:00,9,7,14.4,14.4351296,1025.3,58.74,2.01,1.48,30.05557544,0.030055575,0,,,,,,
2017/9/28 8:00,9,8,17.44,17.58948124,1025.2,245.64,1.98,2.24,126.8773989,0.126877399,0,,,,,,
2017/9/28 9:00,9,9,19.52,19.79482028,1024.7,436.1,0.72,1.08,231.9609499,0.23196095,0,,,,,,
2017/9/28 10:00,9,10,21.37,21.71581231,1024.6,543.79,0.41,0.32,245,0.245,0,,,,,,
2017/9/28 11:00,9,11,22.93,23.29766245,1024.2,579.39,1.08,0.81,245,0.245,0,,,,,,
2017/9/28 12:00,9,12,23.7,24.09593559,1023.9,617.66,1.44,1.39,245,0.245,0,,,,,,
2017/9/28 13:00,9,13,24.24,24.61792964,1023.6,587.4,1.79,1.79,245,0.245,0,,,,,,
2017/9/28 14:00,9,14,24.4,24.73446693,1023.4,517.09,1.92,1.97,245,0.245,0,,,,,,
2017/9/28 15:00,9,15,24.37,24.63559616,1023.5,407.62,1.52,1.48,221.412704,0.221412704,0,,,,,,
2017/9/28 16:00,9,16,24.07,24.24847235,1023.3,269.67,1.08,1.2,148.9308998,0.1489309,0,,,,,,
2017/9/28 17:00,9,17,23.31,23.38757005,1023.7,111.25,0.81,1.21,64.87384177,0.064873842,0,,,,,,
2017/9/28 18:00,9,18,22.39,22.39106078,1023.8,1.78,0.78,1.3,0.889426305,0.000889426,0,,,,,,
2017/9/28 19:00,9,19,21.41,21.41,1023.9,0,0.92,0.67,0,0,0,,,,,,
2017/9/28 20:00,9,20,20.33,20.33,1024.4,0,1.34,1.02,0,0,0,,,,,,
2017/9/28 21:00,9,21,19.32,19.32,1024.3,0,1.34,1.58,0,0,0,,,,,,
2017/9/28 22:00,9,22,18.61,18.61,1024.1,0,1.39,1.63,0,0,0,,,,,,
2017/9/28 23:00,9,23,17.94,17.94,1023.8,0,1.22,1.7,0,0,0,,,,,,
2017/9/29 0:00,9,0,17.39,17.39,1024.3,0,1.06,1.7,0,0,0,,,,,,
2017/9/29 1:00,9,1,16.98,16.98,1024.2,0,1.08,1.72,0,0,0,,,,,,
2017/9/29 2:00,9,2,16.63,16.63,1023.7,0,1.08,1.84,0,0,0,,,,,,
2017/9/29 3:00,9,3,16.46,16.46,1023.8,0,1.28,2.19,0,0,0,,,,,,
2017/9/29 4:00,9,4,16.46,16.46,1023.2,0,1.41,2.14,0,0,0,,,,,,
2017/9/29 5:00,9,5,16.48,16.48,1023.5,0,1.28,2.02,0,0,0,,,,,,
2017/9/29 6:00,9,6,16.34,16.34688182,1024,11.57,1.48,2,5.859555414,0.005859555,0,,,,,,
2017/9/29 7:00,9,7,16.7,16.7651464,1024.2,108.58,1.36,2.05,55.41067147,0.055410671,0,,,,,,
2017/9/29 8:00,9,8,18.35,18.4688109,1024.3,197.58,1.61,1.78,100.6203929,0.100620393,0,,,,,,
2017/9/29 9:00,9,9,20.65,20.90326892,1023.2,405.84,0.5,0.64,213.1673768,0.213167377,0,,,,,,
2017/9/29 10:00,9,10,22.5,22.80843534,1023.3,492.17,0.1,0.2,245,0.245,0,,,,,,
2017/9/29 11:00,9,11,23.27,23.56960179,1022.9,484.16,0.45,0.5,245,0.245,0,,,,,,
2017/9/29 12:00,9,12,22.52,22.89387136,1022.1,587.4,3.52,3.42,245,0.245,0.126961945,,,,,,
2017/9/29 13:00,9,13,23.53,23.89908167,1021.2,574.94,3.32,3.32,245,0.245,0.107771429,,,,,,
2017/9/29 14:00,9,14,24.04,24.36625423,1020.9,505.52,3.35,3.34,245,0.245,0.111008986,,,,,,
2017/9/29 15:00,9,15,24.07,24.33003742,1020.7,399.61,3.72,3.82,216.9494297,0.21694943,0.16734761,,,,,,
2017/9/29 16:00,9,16,23.61,23.77799338,1020.6,255.43,4.03,4.75,140.3562835,0.140356284,0.249895267,,,,,,
2017/9/29 17:00,9,17,22.24,22.30415862,1020.4,93.45,3.96,5.92,53.80687889,0.053806879,0.317130217,,,,,,
2017/9/29 18:00,9,18,20.34,20.34053045,1020.8,0.89,3.94,6.71,0.44710233,0.000447102,0.360375356,,,,,,
2017/9/29 19:00,9,19,19.18,19.18,1020.9,0,3.62,6.82,0,0,0.339638909,,,,,,
2017/9/29 20:00,9,20,18.2,18.2,1021,0,3.62,7.49,0,0,0.374076867,,,,,,
2017/9/29 21:00,9,21,17.21,17.21,1020.8,0,3.64,7.6,0,0,0.381403735,,,,,,
2017/9/29 22:00,9,22,16.19,16.19,1020.4,0,3.47,7.46,0,0,0.358940665,,,,,,
2017/9/29 23:00,9,23,15.89,15.89,1020.3,0,3.8,7.68,0,0,0.399787451,,,,,,
2017/9/30 0:00,9,0,15.63,15.63,1020,0,3.66,7.56,0,0,0.38119863,,,,,,
2017/9/30 1:00,9,1,15.43,15.43,1019.9,0,3.24,7.12,0,0,0.320966005,,,,,,
2017/9/30 2:00,9,2,14.94,14.94,1019.4,0,2.8,6.64,0,0,0.256157207,,,,,,
2017/9/30 3:00,9,3,14.56,14.56,1019.1,0,2.52,6.08,0,0,0.202576064,,,,,,
2017/9/30 4:00,9,4,13.77,13.77,1018.7,0,2.37,5.24,0,0,0.14810924,,,,,,
2017/9/30 5:00,9,5,13.44,13.44,1018.7,0,2.33,4.7,0,0,0.117566956,,,,,,
2017/9/30 6:00,9,6,13.72,13.72740969,1019.1,12.46,2.55,4.6,6.350720392,0.00635072,0.131295039,,,,,,
2017/9/30 7:00,9,7,15.3,15.37797159,1018.7,129.05,2.38,4.36,66.5516268,0.066551627,0.104198597,,,,,,
2017/9/30 8:00,9,8,18.43,18.60511173,1018,283.02,2.75,3.14,148.2500152,0.148250015,0.059498495,,,,,,
2017/9/30 9:00,9,9,20.52,20.77801705,1017.5,412.07,1.24,1.2,217.23315,0.21723315,0,,,,,,
2017/9/30 10:00,9,10,22.2,22.51777675,1017.6,504.63,5.14,5.37,245,0.245,0.36301748,,,,,,
2017/9/30 11:00,9,11,20.5,20.78502057,1017.8,462.8,6.66,7.64,239.9640254,0.239964025,0.613613064,,,,,,
2017/9/30 12:00,9,12,21.78,21.91633379,1015.6,227.84,6.33,7.32,114.4504873,0.114450487,0.570793755,,,,,,
2017/9/30 13:00,9,13,18.27,18.37591312,1016.9,177.11,7.11,8.51,89.71846699,0.089718467,0.700440911,,,,,,
2017/9/30 14:00,9,14,17.5,17.59154934,1017.3,153.08,6.01,6.91,77.70527651,0.077705277,0.522692289,,,,,,
2017/9/30 15:00,9,15,15.68,15.75721215,1018.5,129.05,7.67,9.6,65.84049189,0.065840492,0.808423457,,,,,,
2017/9/30 16:00,9,16,15.18,15.21938638,1019.4,65.86,4.83,5.74,33.63115141,0.033631151,0.367795683,,,,,,
2017/9/30 17:00,9,17,14.92,14.96120509,1019.9,64.97,5.06,6.77,35.20696287,0.035206963,0.448829867,,,,,,
2017/9/30 18:00,9,18,13.87,13.87,1020.6,0,4.3,5.75,0,0,0.331871292,,,,,,
2017/9/30 19:00,9,19,13.31,13.31,1021.1,0,4.43,5.91,0,0,0.350985389,,,,,,
2017/9/30 20:00,9,20,12.55,12.55,1021.9,0,4.3,5.94,0,0,0.343486232,,,,,,
2017/9/30 21:00,9,21,11.78,11.78,1022.8,0,4.9,6.72,0,0,0.434293591,,,,,,
2017/9/30 22:00,9,22,11.24,11.24,1023,0,4.1,6.21,0,0,0.344664418,,,,,,
2017/9/30 23:00,9,23,10.67,10.67,1022.7,0,3.4,5.49,0,0,0.249209116,,,,,,
2017/10/1 0:00,10,0,10.23,10.23,1023.2,0,2.32,4.14,0,0,0.087393045,,,,,,
2017/10/1 1:00,10,1,9.98,9.98,1023.8,0,1.34,2.71,0,0,0,,,,,,
2017/10/1 2:00,10,2,9.32,9.32,1023.6,0,1.39,1.55,0,0,0,,,,,,
2017/10/1 3:00,10,3,9.4,9.4,1023.5,0,1.02,0.81,0,0,0,,,,,,
2017/10/1 4:00,10,4,9.78,9.78,1022.9,0,0.63,0.22,0,0,0,,,,,,
2017/10/1 5:00,10,5,9.98,9.98,1023.3,0,1,1.53,0,0,0,,,,,,
2017/10/1 6:00,10,6,9.88,9.886353685,1024,10.68,1.8,1.81,5.498079377,0.005498079,0,,,,,,
2017/10/1 7:00,10,7,10.13,10.21089585,1023.6,133.5,2.51,2.47,69.9457694,0.069945769,0,,,,,,
2017/10/1 8:00,10,8,11.08,11.26864549,1023.1,301.71,2.82,2.73,162.6816214,0.162681621,0.035666152,,,,,,
2017/10/1 9:00,10,9,13.19,13.46788921,1022.7,438.77,2.38,2.15,238.3292261,0.238329226,0,,,,,,
2017/10/1 10:00,10,10,15.28,15.62446903,1022.2,540.23,3.54,3.48,245,0.245,0.132440086,,,,,,
2017/10/1 11:00,10,11,16.37,16.75553727,1021.2,601.64,4.12,3.93,245,0.245,0.199376356,,,,,,
2017/10/1 12:00,10,12,18.12,18.51608128,1020.8,615.88,2.83,2.73,245,0.245,0.036264548,,,,,,
2017/10/1 13:00,10,13,18.95,19.32206415,1020.1,577.61,2.75,2.65,245,0.245,0.025748522,,,,,,
2017/10/1 14:00,10,14,19.43,19.7586255,1019.9,507.3,2.75,2.75,245,0.245,0.032857143,,,,,,
2017/10/1 15:00,10,15,19.44,19.69493631,1019.6,391.6,2.63,2.63,215.2326847,0.215232685,0.017085714,,,,,,
2017/10/1 16:00,10,16,19.13,19.29554367,1019.4,250.98,2.63,2.84,139.9040742,0.139904074,0.031622912,,,,,,
2017/10/1 17:00,10,17,18.16,18.22749357,1019.6,96.12,2.38,3.38,57.19498813,0.057194988,0.048967675,,,,,,
2017/10/1 18:00,10,18,16.99,16.99,1019.9,0,2.51,4.53,0,0,0.124197067,,,,,,
2017/10/1 19:00,10,19,15.38,15.38,1020.4,0,2.19,4.34,0,0,0.086794126,,,,,,
2017/10/1 20:00,10,20,14.25,14.25,1020.9,0,2.42,4.12,0,0,0.094513309,,,,,,
2017/10/1 21:00,10,21,13.29,13.29,1020.9,0,2.15,4,0,0,0.065629931,,,,,,
2017/10/1 22:00,10,22,12.97,12.97,1020.5,0,2.24,4.44,0,0,0.096324228,,,,,,
2017/10/1 23:00,10,23,12.56,12.56,1020.1,0,2.39,2.5,0,0,0,,,,,,
2017/10/2 0:00,10,0,12.26,12.26,1020.4,0,2.33,2.06,0,0,0,,,,,,
2017/10/2 1:00,10,1,12.28,12.28,1020.9,0,1.41,1.77,0,0,0,,,,,,
2017/10/2 2:00,10,2,12.13,12.13,1020.5,0,0.54,2.94,0,0,0,,,,,,
2017/10/2 3:00,10,3,12.18,12.18,1020.5,0,1.55,1.06,0,0,0,,,,,,
2017/10/2 4:00,10,4,12.63,12.63,1020.3,0,2.5,4.61,0,0,0.127622326,,,,,,
2017/10/2 5:00,10,5,12.98,12.98,1020.2,0,1.7,2.9,0,0,0,,,,,,
2017/10/2 6:00,10,6,13.52,13.52106077,1019.7,1.78,3.3,5.46,0.909641681,0.000909642,0.239593602,,,,,,
2017/10/2 7:00,10,7,13.58,13.5911556,1019.7,18.69,4.03,6.06,9.564550413,0.00956455,0.330609215,,,,,,
2017/10/2 8:00,10,8,14.34,14.36603425,1020.2,43.61,2.68,3.78,22.2778028,0.022277803,0.094993726,,,,,,
2017/10/2 9:00,10,9,15.7,15.75049979,1019.7,84.55,1.08,1.53,43.06300893,0.043063009,0,,,,,,
2017/10/2 10:00,10,10,17.79,17.89058892,1019.4,168.21,2.97,3.31,85.31325799,0.085313258,0.085132154,,,,,,
2017/10/2 11:00,10,11,19.43,19.62971611,1019.3,331.97,6.41,7.71,168.6404342,0.168640434,0.601582217,,,,,,
2017/10/2 12:00,10,12,18.1,18.23207072,1020.1,220.72,1.44,1.52,111.9172578,0.111917258,0,,,,,,
2017/10/2 13:00,10,13,19.94,20.15686172,1019.4,357.78,3.01,3.03,182.8725546,0.182872555,0.06843603,,,,,,
2017/10/2 14:00,10,14,20.51,20.74090675,1019.1,373.8,5.02,6.12,194.4264991,0.194426499,0.405161966,,,,,,
2017/10/2 15:00,10,15,20.22,20.31966995,1019.4,166.43,5.43,6.51,84.01361693,0.084013617,0.457998917,,,,,,
2017/10/2 16:00,10,16,20,20.06672952,1019.2,111.25,5.33,6.76,56.28379291,0.056283793,0.46716728,,,,,,
2017/10/2 17:00,10,17,19.26,19.28524385,1019.3,41.83,4.96,6.92,21.33460818,0.021334608,0.450772514,,,,,,
2017/10/2 18:00,10,18,18.74,18.74,1019.1,0,4.71,6.87,0,0,0.429350584,,,,,,
2017/10/2 19:00,10,19,18.26,18.26,1019.4,0,4.18,6.36,0,0,0.359475033,,,,,,
2017/10/2 20:00,10,20,18.21,18.21,1019.6,0,4.4,6.65,0,0,0.393088541,,,,,,
2017/10/2 21:00,10,21,17.96,17.96,1019.4,0,5.17,7.42,0,0,0.496189767,,,,,,
2017/10/2 22:00,10,22,17.24,17.24,1019.3,0,5.1,7.57,0,0,0.499836047,,,,,,
2017/10/2 23:00,10,23,17.35,17.35,1018.9,0,5.71,7.84,0,0,0.560956299,,,,,,
2017/10/3 0:00,10,0,17.27,17.27,1018.6,0,3.54,5.59,0,0,0.265848759,,,,,,
2017/10/3 1:00,10,1,17.61,17.61,1018.1,0,4.06,6.55,0,0,0.361044421,,,,,,
2017/10/3 2:00,10,2,17.96,17.96,1016.8,0,5.19,7.78,0,0,0.518929007,,,,,,
2017/10/3 3:00,10,3,17.89,17.89,1016.4,0,5.37,7.89,0,0,0.538941998,,,,,,
2017/10/3 4:00,10,4,17.63,17.63,1015.4,0,5.11,7.76,0,0,0.51168513,,,,,,
2017/10/3 5:00,10,5,18.01,18.01,1014.9,0,5.96,8.62,0,0,0.626155509,,,,,,
2017/10/3 6:00,10,6,18.12,18.12265073,1015.2,4.45,7.22,9.92,2.246865839,0.002246866,0.796599549,,,,,,
2017/10/3 7:00,10,7,9.43,9.43849736,1018.8,14.24,6.52,8.16,7.361258246,0.007361258,0.637908595,,,,,,
2017/10/3 8:00,10,8,9.91,9.917430894,1020.3,12.46,3.73,4.39,6.429731799,0.006429732,0.206414987,,,,,,
2017/10/3 9:00,10,9,12.08,12.25489775,1021.1,289.25,3.5,3.5,150.4553737,0.150455374,0.131428571,,,,,,
2017/10/3 10:00,10,10,13.16,13.38047831,1022.2,363.12,3.09,3,189.132688,0.189132688,0.071156094,,,,,,
2017/10/3 11:00,10,11,14.08,14.28030095,1022.6,332.86,1.53,1.28,171.4366792,0.171436679,0,,,,,,
2017/10/3 12:00,10,12,16.42,16.61032396,1022.3,316.84,3.12,3.47,161.9445197,0.16194452,0.105545351,,,,,,
2017/10/3 13:00,10,13,16.35,16.52036315,1022.8,283.91,2.97,3.39,144.9930245,0.144993025,0.09046455,,,,,,
2017/10/3 14:00,10,14,16.16,16.30580504,1023.1,242.97,2.78,2.88,124.1592763,0.124159276,0.043790341,,,,,,
2017/10/3 15:00,10,15,16.53,16.69333305,1023.8,266.11,2.5,2.44,138.949126,0.138949126,0,,,,,,
2017/10/3 16:00,10,16,16.32,16.46952019,1024,229.62,2.41,2.83,127.2702912,0.127270291,0.016669316,,,,,,
2017/10/3 17:00,10,17,15.38,15.43366544,1025,79.21,2.36,3.34,45.7990093,0.045799009,0.045099878,,,,,,
2017/10/3 18:00,10,18,15.11,15.11,1025.5,0,2.01,3.24,0,0,0.01268498,,,,,,
2017/10/3 19:00,10,19,14.43,14.43,1025.5,0,0.67,2.16,0,0,0,,,,,,
2017/10/3 20:00,10,20,13.27,13.27,1026.5,0,1.44,1.2,0,0,0,,,,,,
2017/10/3 21:00,10,21,12.2,12.2,1026.8,0,1.06,2.55,0,0,0,,,,,,
2017/10/3 22:00,10,22,11.5,11.5,1027.4,0,0.67,2.06,0,0,0,,,,,,
2017/10/3 23:00,10,23,10.72,10.72,1027.1,0,1.24,2,0,0,0,,,,,,
2017/10/4 0:00,10,0,9.99,9.99,1027.1,0,1.36,1.22,0,0,0,,,,,,
2017/10/4 1:00,10,1,9.82,9.82,1027.5,0,1.27,1.64,0,0,0,,,,,,
2017/10/4 2:00,10,2,9.4,9.4,1027,0,0.92,1.44,0,0,0,,,,,,
2017/10/4 3:00,10,3,9.05,9.05,1026.6,0,1.13,1.7,0,0,0,,,,,,
2017/10/4 4:00,10,4,8.91,8.91,1026.7,0,1.3,2.1,0,0,0,,,,,,
2017/10/4 5:00,10,5,8.64,8.64,1026.9,0,1.22,1.8,0,0,0,,,,,,
2017/10/4 6:00,10,6,8.52,8.525825319,1027.5,9.79,1.17,1.71,5.057895107,0.005057895,0,,,,,,
2017/10/4 7:00,10,7,9.48,9.567652901,1027.6,143.29,0.71,1.75,75.90933538,0.075909335,0,,,,,,
2017/10/4 8:00,10,8,11.38,11.5681966,1027.5,299.93,0.95,0.72,162.173378,0.162173378,0,,,,,,
2017/10/4 9:00,10,9,13.07,13.32595661,1026.8,407.62,0.61,0.45,219.5969903,0.21959699,0,,,,,,
2017/10/4 10:00,10,10,14.9,15.22774481,1026.4,516.2,0.22,0.1,245,0.245,0,,,,,,
2017/10/4 11:00,10,11,15.98,16.35150696,1025.5,581.17,0.61,0.67,245,0.245,0,,,,,,
2017/10/4 12:00,10,12,18.58,18.9627308,1024.7,596.3,2.65,2.43,245,0.245,0.003897208,,,,,,
2017/10/4 13:00,10,13,19.32,19.68882488,1024.3,571.38,3.83,3.82,245,0.245,0.174094761,,,,,,
2017/10/4 14:00,10,14,19.39,19.71335474,1024.2,498.4,4.46,4.67,245,0.245,0.272243064,,,,,,
2017/10/4 15:00,10,15,19.05,19.30163736,1024.1,385.37,4.71,5.12,212.6601746,0.212660175,0.318794689,,,,,,
2017/10/4 16:00,10,16,18.36,18.51994317,1024.2,242.08,4.2,5.12,135.4375474,0.135437547,0.285288608,,,,,,
2017/10/4 17:00,10,17,17.06,17.11244832,1024.3,77.43,3.06,4.9,44.57110114,0.044571101,0.189112622,,,,,,
2017/10/4 18:00,10,18,15.6,15.6,1024.1,0,2.3,4.64,0,0,0.111848901,,,,,,
2017/10/4 19:00,10,19,14.51,14.51,1024.4,0,1.97,4.12,0,0,0.056014562,,,,,,
2017/10/4 20:00,10,20,13.12,13.12,1025.1,0,2.34,3.71,0,0,0.065200137,,,,,,
2017/10/4 21:00,10,21,10.99,10.99,1025.2,0,2.73,3.49,0,0,0.080738667,,,,,,
2017/10/4 22:00,10,22,10.32,10.32,1025.1,0,2.5,3.23,0,0,0.048389654,,,,,,
2017/10/4 23:00,10,23,10.13,10.13,1024.8,0,2.31,2.5,0,0,0,,,,,,
2017/10/5 0:00,10,0,10.61,10.61,1024.4,0,2.2,1.87,0,0,0,,,,,,
2017/10/5 1:00,10,1,11.28,11.28,1023.9,0,2.11,2.28,0,0,0,,,,,,
2017/10/5 2:00,10,2,9.97,9.97,1023,0,2,2.55,0,0,0,,,,,,
