lons,lats,radiation FH0-1W/m2(avg),radiation FH1-2W/m2(avg),radiation FH2-3W/m2(avg),radiation FH3-4W/m2(avg),radiation FH4-5W/m2(avg),radiation FH5-6W/m2(avg),radiation FH6-7W/m2(avg),radiation FH7-8W/m2(avg),radiation FH8-9W/m2(avg),radiation FH9-10W/m2(avg),radiation FH10-11W/m2(avg),radiation FH11-12W/m2(avg),radiation FH12-13W/m2(avg),radiation FH13-14W/m2(avg),radiation FH14-15W/m2(avg)
131.12,31.3,163.23,241.18,290.67,254.28,368.69,445.6,338.78,316.03,168.25,43.12,0.34,0.0,0.0,0.0,0.0
131.19,31.3,167.98,253.68,287.67,277.03,391.19,423.35,351.78,324.28,178.75,41.38,0.31,0.0,0.0,0.0,0.0
131.25,31.3,168.48,251.18,284.67,295.78,430.19,417.85,373.53,331.78,184.38,41.25,0.31,0.0,0.0,0.0,0.0
131.31,31.3,160.98,246.68,278.92,323.78,462.94,420.85,395.78,333.78,187.13,42.62,0.28,0.0,0.0,0.0,0.0
131.38,31.3,157.98,243.18,283.67,355.53,463.19,433.35,425.53,334.28,188.75,42.25,0.28,0.0,0.0,0.0,0.0
131.44,31.3,159.73,236.43,295.42,377.28,463.94,454.6,445.28,332.53,190.0,41.38,0.25,0.0,0.0,0.0,0.0
131.5,31.3,158.73,226.93,317.17,400.03,457.44,478.35,457.03,328.53,188.38,40.38,0.22,0.0,0.0,0.0,0.0
131.56,31.3,159.48,225.68,340.42,395.28,454.94,501.85,463.78,324.28,183.63,39.38,0.19,0.0,0.0,0.0,0.0
131.62,31.3,162.23,232.18,364.67,373.78,463.44,522.6,467.03,319.78,175.0,38.25,0.19,0.0,0.0,0.0,0.0
131.69,31.3,158.23,240.93,376.92,362.03,487.94,534.6,462.53,315.53,160.0,36.88,0.16,0.0,0.0,0.0,0.0
129.44,31.25,383.73,317.68,319.17,316.78,535.19,484.85,234.03,162.53,149.25,59.62,1.44,0.0,0.0,0.0,0.0
129.5,31.25,358.23,302.18,323.92,345.28,532.94,479.1,221.78,163.03,145.0,58.5,1.41,0.0,0.0,0.0,0.0
129.56,31.25,332.48,298.93,341.42,376.03,525.94,462.1,215.53,160.28,137.13,56.12,1.38,0.0,0.0,0.0,0.0
129.62,31.25,308.98,307.68,361.67,396.53,520.19,432.6,210.03,156.03,128.25,53.0,1.28,0.0,0.0,0.0,0.0
129.69,31.25,299.48,327.43,375.42,394.78,517.69,400.85,208.78,151.78,117.88,49.25,1.12,0.0,0.0,0.0,0.0
129.75,31.25,303.98,346.68,374.67,379.78,515.69,372.1,208.03,146.53,112.5,45.75,1.0,0.0,0.0,0.0,0.0
129.81,31.25,315.98,350.68,357.42,366.78,512.94,343.1,203.03,138.78,108.63,45.62,0.94,0.0,0.0,0.0,0.0
129.88,31.25,321.23,340.93,335.92,361.28,505.94,314.35,190.78,137.28,114.0,48.62,0.91,0.0,0.0,0.0,0.0
129.94,31.25,314.73,323.43,318.42,356.28,497.44,288.35,181.03,137.28,126.88,49.62,0.88,0.0,0.0,0.0,0.0
130.0,31.25,297.48,307.43,308.92,364.53,486.44,261.6,174.78,142.78,133.63,48.12,0.81,0.0,0.0,0.0,0.0
130.06,31.25,276.98,292.93,306.17,375.03,469.94,245.35,172.78,149.28,133.88,47.12,0.75,0.0,0.0,0.0,0.0
130.12,31.25,262.98,276.43,314.92,378.78,453.69,235.6,171.53,149.78,139.38,46.88,0.72,0.0,0.0,0.0,0.0
130.19,31.25,252.23,260.93,328.92,373.03,439.19,230.6,168.78,152.78,143.88,47.12,0.72,0.0,0.0,0.0,0.0
130.25,31.25,239.23,254.18,334.92,368.78,419.94,231.85,167.03,160.78,142.38,45.88,0.69,0.0,0.0,0.0,0.0
130.31,31.25,218.98,249.93,338.92,375.53,398.44,237.1,167.03,183.53,145.88,44.75,0.69,0.0,0.0,0.0,0.0
130.38,31.25,208.98,254.18,345.42,388.03,376.69,242.85,170.78,210.53,147.38,43.5,0.69,0.0,0.0,0.0,0.0
130.44,31.25,206.48,264.43,351.67,402.53,356.69,246.6,181.03,230.53,148.25,43.62,0.66,0.0,0.0,0.0,0.0
130.5,31.25,205.73,270.93,353.92,406.78,333.44,238.6,197.28,250.03,146.88,43.25,0.62,0.0,0.0,0.0,0.0
130.56,31.25,196.98,267.93,347.92,378.03,322.44,211.85,232.28,260.28,142.25,42.5,0.56,0.0,0.0,0.0,0.0
130.62,31.25,198.48,285.43,355.17,359.78,338.19,198.6,291.28,260.28,141.5,44.0,0.56,0.0,0.0,0.0,0.0
130.69,31.25,202.48,291.18,346.67,350.03,319.19,199.1,337.28,249.78,135.38,45.25,0.53,0.0,0.0,0.0,0.0
130.75,31.25,207.23,285.43,342.67,363.53,294.19,241.1,338.78,233.03,119.25,43.38,0.47,0.0,0.0,0.0,0.0
130.81,31.25,203.48,281.43,333.42,382.53,274.69,303.1,315.03,232.78,112.88,41.38,0.44,0.0,0.0,0.0,0.0
130.88,31.25,203.23,273.68,323.92,381.28,263.69,356.35,316.78,251.28,119.13,44.0,0.44,0.0,0.0,0.0,0.0
130.94,31.25,203.23,263.93,303.67,344.53,259.19,381.35,320.03,256.03,121.38,43.88,0.41,0.0,0.0,0.0,0.0
131.0,31.25,185.98,232.93,287.67,299.03,264.94,429.85,340.78,264.78,120.88,43.0,0.34,0.0,0.0,0.0,0.0
131.06,31.25,183.73,239.68,304.92,270.53,301.69,465.1,339.28,287.78,131.13,42.12,0.31,0.0,0.0,0.0,0.0
131.12,31.25,164.23,240.43,318.17,260.53,349.94,446.1,336.53,298.78,145.0,41.62,0.34,0.0,0.0,0.0,0.0
131.19,31.25,158.98,237.43,320.17,263.03,380.69,421.35,357.78,307.03,157.13,39.5,0.31,0.0,0.0,0.0,0.0
131.25,31.25,163.23,244.68,314.92,271.78,419.69,418.1,384.28,317.78,169.0,40.75,0.31,0.0,0.0,0.0,0.0
131.31,31.25,163.23,248.93,303.92,284.03,452.69,422.1,404.03,327.28,174.25,42.12,0.28,0.0,0.0,0.0,0.0
131.38,31.25,163.23,250.43,296.67,320.53,458.19,438.6,425.53,331.03,178.13,41.62,0.28,0.0,0.0,0.0,0.0
131.44,31.25,162.23,243.93,294.92,344.53,451.94,464.35,444.53,330.03,181.25,40.88,0.25,0.0,0.0,0.0,0.0
131.5,31.25,160.48,231.93,304.42,364.28,444.94,494.85,458.28,326.78,182.13,40.5,0.22,0.0,0.0,0.0,0.0
131.56,31.25,161.73,226.93,317.92,370.28,443.44,523.1,467.53,324.03,179.63,40.12,0.19,0.0,0.0,0.0,0.0
131.62,31.25,159.98,232.18,335.67,361.03,456.19,548.1,471.78,321.28,174.13,39.5,0.19,0.0,0.0,0.0,0.0
131.69,31.25,159.23,243.68,352.42,358.03,479.44,557.6,468.53,318.78,162.75,37.5,0.16,0.0,0.0,0.0,0.0
129.44,31.2,363.48,310.18,325.92,268.53,488.44,467.85,265.53,173.53,142.0,58.88,1.44,0.0,0.0,0.0,0.0
129.5,31.2,346.73,303.43,313.17,273.78,483.44,468.35,246.78,170.28,139.0,59.12,1.38,0.0,0.0,0.0,0.0
129.56,31.2,329.98,299.43,302.67,290.53,472.44,462.35,229.78,168.03,130.63,58.75,1.34,0.0,0.0,0.0,0.0
129.62,31.2,315.48,297.43,303.42,307.03,463.69,444.85,214.78,162.78,120.88,55.88,1.31,0.0,0.0,0.0,0.0
129.69,31.2,305.23,298.18,313.42,314.78,461.44,415.85,204.28,157.28,113.0,51.88,1.19,0.0,0.0,0.0,0.0
129.75,31.2,300.48,309.93,322.67,312.53,463.94,388.35,195.28,155.28,109.38,47.25,1.03,0.0,0.0,0.0,0.0
129.81,31.2,307.48,327.18,328.92,310.53,476.94,354.85,191.28,157.28,109.75,44.88,0.94,0.0,0.0,0.0,0.0
129.88,31.2,314.98,335.93,327.42,312.28,484.19,325.6,188.28,158.03,112.63,46.38,0.91,0.0,0.0,0.0,0.0
129.94,31.2,314.23,335.68,320.92,321.28,479.94,304.6,186.78,155.53,119.13,48.88,0.91,0.0,0.0,0.0,0.0
130.0,31.2,299.73,326.43,312.17,341.78,472.69,279.35,186.28,153.28,122.38,48.0,0.81,0.0,0.0,0.0,0.0
130.06,31.2,280.73,316.43,307.17,357.28,466.94,262.1,191.28,148.53,124.13,46.5,0.75,0.0,0.0,0.0,0.0
130.12,31.2,268.23,306.68,307.42,361.28,458.44,249.35,199.53,141.78,127.5,45.62,0.72,0.0,0.0,0.0,0.0
130.19,31.2,261.23,294.68,311.42,363.03,442.44,242.85,204.28,134.53,130.88,45.38,0.69,0.0,0.0,0.0,0.0
130.25,31.2,252.98,275.18,325.92,370.53,417.94,242.35,204.03,133.28,139.13,45.12,0.69,0.0,0.0,0.0,0.0
130.31,31.2,236.23,262.43,342.42,377.78,402.44,245.1,200.28,136.78,145.13,44.38,0.69,0.0,0.0,0.0,0.0
130.38,31.2,217.98,257.18,354.92,388.28,395.69,250.1,190.28,148.53,146.25,43.75,0.69,0.0,0.0,0.0,0.0
130.44,31.2,208.48,254.68,359.17,396.78,382.94,255.1,176.53,163.53,147.75,44.12,0.69,0.0,0.0,0.0,0.0
130.5,31.2,206.23,246.18,365.42,393.78,379.94,254.6,165.78,187.53,146.88,44.12,0.62,0.0,0.0,0.0,0.0
130.56,31.2,205.23,233.18,361.42,374.03,387.44,246.85,160.03,220.03,143.38,43.62,0.56,0.0,0.0,0.0,0.0
130.62,31.2,206.48,229.43,337.67,353.78,388.94,227.6,170.28,268.53,140.5,42.88,0.5,0.0,0.0,0.0,0.0
130.69,31.2,201.73,231.93,312.67,344.28,361.44,207.1,229.28,256.53,131.75,42.0,0.47,0.0,0.0,0.0,0.0
130.75,31.2,208.98,242.18,298.17,358.03,337.69,216.35,270.78,238.53,114.13,39.12,0.44,0.0,0.0,0.0,0.0
130.81,31.2,215.48,253.93,291.17,371.03,315.94,254.1,293.78,241.28,111.75,40.25,0.44,0.0,0.0,0.0,0.0
130.88,31.2,205.48,253.68,272.92,359.03,279.69,296.85,308.03,248.53,113.0,43.75,0.41,0.0,0.0,0.0,0.0
130.94,31.2,184.48,257.68,258.17,337.28,244.69,347.6,334.78,238.78,115.0,43.25,0.34,0.0,0.0,0.0,0.0
131.0,31.2,182.48,257.93,274.17,321.03,221.19,439.85,337.78,236.53,111.25,41.75,0.31,0.0,0.0,0.0,0.0
131.06,31.2,192.48,277.18,306.42,325.03,266.19,491.85,321.78,260.28,117.38,41.62,0.34,0.0,0.0,0.0,0.0
131.12,31.2,171.23,262.93,315.92,292.53,321.69,449.1,336.78,261.78,121.5,38.75,0.34,0.0,0.0,0.0,0.0
131.19,31.2,150.23,244.18,316.42,268.03,361.94,426.35,363.03,268.28,130.5,38.38,0.31,0.0,0.0,0.0,0.0
131.25,31.2,159.98,243.93,314.92,257.03,402.69,425.6,387.28,278.78,147.5,40.38,0.28,0.0,0.0,0.0,0.0
131.31,31.2,166.73,244.68,308.42,261.53,437.69,432.6,405.78,291.78,159.0,41.12,0.25,0.0,0.0,0.0,0.0
131.38,31.2,173.73,243.43,301.67,280.53,445.69,444.85,420.78,304.28,165.13,41.0,0.25,0.0,0.0,0.0,0.0
131.44,31.2,173.48,243.43,293.42,313.03,436.94,471.35,433.78,311.78,168.25,40.5,0.22,0.0,0.0,0.0,0.0
131.5,31.2,168.23,239.18,298.92,330.28,425.44,504.6,442.78,313.53,169.75,39.88,0.22,0.0,0.0,0.0,0.0
131.56,31.2,165.98,236.68,306.92,343.28,428.69,533.6,447.53,312.78,169.13,39.25,0.19,0.0,0.0,0.0,0.0
131.62,31.2,165.23,237.68,315.17,347.03,447.94,553.85,449.53,313.78,164.75,38.38,0.19,0.0,0.0,0.0,0.0
131.69,31.2,162.48,244.68,328.67,349.53,482.19,563.35,446.28,315.78,156.25,36.75,0.16,0.0,0.0,0.0,0.0
129.44,31.15,344.73,302.93,323.42,268.28,401.19,452.6,285.03,190.78,142.88,54.25,1.34,0.0,0.0,0.0,0.0
129.5,31.15,334.23,296.43,303.92,261.03,381.44,452.6,268.78,180.28,140.25,56.38,1.34,0.0,0.0,0.0,0.0
129.56,31.15,327.48,291.18,285.17,260.78,369.19,451.35,246.03,168.78,135.25,58.5,1.31,0.0,0.0,0.0,0.0
129.62,31.15,322.48,285.18,272.42,270.03,368.69,439.35,227.53,157.28,129.75,59.25,1.28,0.0,0.0,0.0,0.0
129.69,31.15,315.48,276.18,278.42,285.53,379.44,420.35,212.28,149.03,126.63,57.38,1.22,0.0,0.0,0.0,0.0
129.75,31.15,305.23,278.93,301.42,302.53,397.44,397.35,200.53,151.03,120.63,52.12,1.09,0.0,0.0,0.0,0.0
129.81,31.15,297.23,296.93,327.17,316.53,414.94,370.85,194.78,157.78,119.0,47.12,0.94,0.0,0.0,0.0,0.0
129.88,31.15,297.73,318.68,342.42,322.78,428.69,346.35,190.53,165.03,121.75,46.12,0.88,0.0,0.0,0.0,0.0
129.94,31.15,298.73,333.43,338.92,327.28,438.94,329.35,189.03,169.78,125.38,48.38,0.88,0.0,0.0,0.0,0.0
130.0,31.15,294.73,335.18,321.67,340.28,439.44,311.35,192.78,171.53,126.38,49.0,0.84,0.0,0.0,0.0,0.0
130.06,31.15,283.23,327.43,309.42,364.03,432.69,293.1,204.53,170.03,125.25,46.75,0.75,0.0,0.0,0.0,0.0
130.12,31.15,269.23,319.43,306.67,387.28,419.94,277.85,219.28,169.03,125.5,44.75,0.72,0.0,0.0,0.0,0.0
130.19,31.15,262.48,310.18,307.42,400.53,398.69,268.85,228.78,170.28,130.25,43.75,0.69,0.0,0.0,0.0,0.0
130.25,31.15,258.23,298.18,308.67,405.03,382.69,268.6,232.53,168.28,133.63,43.88,0.69,0.0,0.0,0.0,0.0
130.31,31.15,253.48,280.43,304.17,406.03,381.44,271.85,230.03,163.78,133.38,44.25,0.66,0.0,0.0,0.0,0.0
130.38,31.15,243.98,263.68,308.42,402.53,389.69,278.85,225.53,164.03,133.88,43.75,0.66,0.0,0.0,0.0,0.0
130.44,31.15,233.23,248.93,309.42,396.03,398.19,286.6,212.53,165.53,133.75,44.12,0.66,0.0,0.0,0.0,0.0
130.5,31.15,224.23,230.18,306.67,388.78,406.44,284.1,195.78,161.03,133.0,44.38,0.59,0.0,0.0,0.0,0.0
130.56,31.15,216.48,213.18,294.67,383.28,422.44,267.85,180.53,145.53,134.75,44.0,0.53,0.0,0.0,0.0,0.0
130.62,31.15,208.23,210.68,275.17,370.53,415.94,250.1,156.03,163.03,135.25,42.88,0.5,0.0,0.0,0.0,0.0
130.69,31.15,215.98,217.68,263.17,355.03,387.94,233.85,149.28,185.03,125.0,39.88,0.44,0.0,0.0,0.0,0.0
130.75,31.15,231.98,229.93,263.17,350.53,366.69,230.35,176.28,211.03,119.63,38.88,0.44,0.0,0.0,0.0,0.0
130.81,31.15,230.98,228.43,256.92,331.78,326.94,231.35,235.28,232.28,119.75,39.75,0.41,0.0,0.0,0.0,0.0
130.88,31.15,204.73,222.68,241.67,316.53,282.69,259.1,304.53,251.78,120.38,39.62,0.38,0.0,0.0,0.0,0.0
130.94,31.15,200.23,239.93,240.92,308.78,236.69,336.1,341.28,247.53,120.38,40.38,0.34,0.0,0.0,0.0,0.0
131.0,31.15,201.23,264.18,252.17,324.28,224.69,437.6,320.28,226.53,120.63,41.12,0.38,0.0,0.0,0.0,0.0
131.06,31.15,206.48,276.18,271.92,334.03,247.69,473.6,308.53,239.53,108.63,40.5,0.34,0.0,0.0,0.0,0.0
131.12,31.15,184.48,275.68,274.42,308.03,292.94,437.6,329.28,237.78,105.38,39.5,0.31,0.0,0.0,0.0,0.0
131.19,31.15,162.23,267.43,283.92,279.03,326.69,423.35,347.28,237.78,114.88,39.88,0.28,0.0,0.0,0.0,0.0
131.25,31.15,165.98,258.68,290.92,257.28,357.44,430.85,368.28,242.53,130.38,39.88,0.25,0.0,0.0,0.0,0.0
131.31,31.15,172.98,258.93,292.42,247.78,389.19,438.1,391.03,251.28,145.25,39.75,0.22,0.0,0.0,0.0,0.0
131.38,31.15,183.23,255.68,291.92,255.53,410.69,442.6,407.53,264.03,154.38,39.75,0.22,0.0,0.0,0.0,0.0
131.44,31.15,189.98,251.43,292.17,275.53,413.19,459.6,414.53,280.28,157.75,39.38,0.22,0.0,0.0,0.0,0.0
131.5,31.15,180.23,247.43,293.92,308.78,405.19,494.35,417.78,291.53,157.88,38.38,0.19,0.0,0.0,0.0,0.0
131.56,31.15,173.23,244.93,300.67,321.28,412.44,524.35,416.78,300.28,156.63,37.25,0.19,0.0,0.0,0.0,0.0
131.62,31.15,170.23,243.93,307.92,326.53,438.44,542.6,413.28,307.03,154.5,35.75,0.16,0.0,0.0,0.0,0.0
131.69,31.15,167.23,246.18,314.17,338.28,478.44,553.1,410.78,314.78,149.0,34.25,0.16,0.0,0.0,0.0,0.0
129.44,31.1,332.73,286.43,312.92,279.53,304.44,421.6,303.03,184.28,149.75,53.62,1.28,0.0,0.0,0.0,0.0
129.5,31.1,327.98,285.43,305.42,272.03,305.44,419.85,286.53,175.78,153.13,54.88,1.28,0.0,0.0,0.0,0.0
129.56,31.1,326.98,281.18,296.17,269.03,302.69,422.1,266.03,168.03,156.13,57.25,1.25,0.0,0.0,0.0,0.0
129.62,31.1,322.48,273.93,285.67,272.28,297.94,419.85,244.78,162.28,151.5,59.5,1.22,0.0,0.0,0.0,0.0
129.69,31.1,314.48,267.18,279.92,287.03,300.44,412.85,226.78,154.03,140.13,60.75,1.19,0.0,0.0,0.0,0.0
129.75,31.1,302.48,263.68,291.92,305.28,326.44,400.6,210.53,150.53,131.88,58.75,1.12,0.0,0.0,0.0,0.0
129.81,31.1,287.48,270.68,316.92,320.03,357.19,381.85,198.03,153.78,129.38,53.25,1.0,0.0,0.0,0.0,0.0
129.88,31.1,277.48,289.43,338.17,329.03,386.94,365.1,192.28,165.28,131.63,48.62,0.88,0.0,0.0,0.0,0.0
129.94,31.1,275.48,310.68,343.17,338.78,406.94,350.35,193.03,177.03,137.88,47.88,0.84,0.0,0.0,0.0,0.0
130.0,31.1,279.98,326.18,334.17,354.78,411.44,338.35,197.78,185.03,144.0,50.12,0.84,0.0,0.0,0.0,0.0
130.06,31.1,285.48,323.68,323.92,379.78,406.19,323.1,206.03,190.03,143.5,48.0,0.78,0.0,0.0,0.0,0.0
130.12,31.1,282.48,317.68,314.67,391.53,394.19,306.1,215.03,190.03,140.38,45.25,0.72,0.0,0.0,0.0,0.0
130.19,31.1,275.98,315.93,296.17,386.78,374.69,301.1,223.53,191.03,137.75,43.5,0.69,0.0,0.0,0.0,0.0
130.25,31.1,273.48,308.18,277.67,375.78,356.44,307.85,228.53,192.03,137.13,43.0,0.66,0.0,0.0,0.0,0.0
130.31,31.1,277.98,288.18,266.92,362.28,352.19,314.35,230.28,193.28,138.63,43.38,0.62,0.0,0.0,0.0,0.0
130.38,31.1,281.23,263.68,263.17,347.28,363.19,316.6,230.03,197.28,137.5,44.12,0.62,0.0,0.0,0.0,0.0
130.44,31.1,273.73,240.68,261.67,336.03,374.19,315.85,222.53,206.53,135.88,43.75,0.59,0.0,0.0,0.0,0.0
130.5,31.1,254.73,220.18,254.17,328.78,378.19,313.85,216.28,209.03,131.75,43.5,0.56,0.0,0.0,0.0,0.0
130.56,31.1,236.73,215.18,250.67,325.28,386.69,298.1,209.28,196.78,125.38,42.5,0.5,0.0,0.0,0.0,0.0
130.62,31.1,230.73,225.43,250.17,323.53,398.94,273.1,201.53,174.78,123.38,40.5,0.47,0.0,0.0,0.0,0.0
130.69,31.1,241.23,228.93,253.42,329.53,390.94,252.1,177.03,164.03,124.38,39.5,0.44,0.0,0.0,0.0,0.0
130.75,31.1,238.98,212.93,249.17,328.28,358.94,248.1,170.78,183.53,124.38,39.5,0.41,0.0,0.0,0.0,0.0
130.81,31.1,223.48,189.43,232.67,296.03,305.19,248.35,190.03,206.28,125.38,38.38,0.38,0.0,0.0,0.0,0.0
130.88,31.1,212.23,186.43,226.17,276.53,271.69,259.1,230.03,227.53,120.5,37.25,0.31,0.0,0.0,0.0,0.0
130.94,31.1,217.73,214.43,228.42,280.78,251.44,296.1,289.78,248.03,110.88,38.75,0.34,0.0,0.0,0.0,0.0
131.0,31.1,215.98,243.43,239.92,301.53,240.44,355.35,304.53,226.03,115.0,41.12,0.34,0.0,0.0,0.0,0.0
131.06,31.1,209.48,264.18,251.17,307.78,247.44,393.35,294.53,217.53,103.88,41.0,0.34,0.0,0.0,0.0,0.0
131.12,31.1,199.48,271.93,257.67,303.03,263.44,400.6,309.78,219.03,104.25,40.38,0.31,0.0,0.0,0.0,0.0
131.19,31.1,196.98,264.43,259.42,280.78,294.94,404.6,321.78,219.78,110.63,40.5,0.25,0.0,0.0,0.0,0.0
131.25,31.1,192.23,256.18,267.67,261.28,322.44,417.6,333.78,220.03,121.0,39.62,0.25,0.0,0.0,0.0,0.0
131.31,31.1,193.23,264.68,275.42,250.53,345.19,429.35,354.53,223.78,133.38,38.38,0.22,0.0,0.0,0.0,0.0
131.38,31.1,196.73,274.68,280.92,252.03,367.94,432.35,380.03,235.03,143.38,38.0,0.22,0.0,0.0,0.0,0.0
131.44,31.1,201.23,267.43,284.67,262.53,375.44,436.6,397.03,249.53,149.13,38.12,0.19,0.0,0.0,0.0,0.0
131.5,31.1,193.73,259.18,289.67,283.03,379.19,464.35,400.53,268.53,150.0,37.38,0.19,0.0,0.0,0.0,0.0
131.56,31.1,182.73,255.43,292.92,301.53,389.94,498.85,402.03,284.53,149.13,36.12,0.19,0.0,0.0,0.0,0.0
131.62,31.1,177.48,250.68,300.92,308.28,422.44,522.1,399.28,295.78,147.88,34.38,0.16,0.0,0.0,0.0,0.0
131.69,31.1,175.73,247.93,307.67,321.78,465.69,540.1,395.53,306.28,144.38,33.12,0.12,0.0,0.0,0.0,0.0
129.44,31.05,327.98,273.43,306.92,293.53,314.69,358.85,322.03,192.03,156.88,54.38,1.19,0.0,0.0,0.0,0.0
129.5,31.05,328.73,275.18,306.42,290.53,321.19,364.85,307.03,185.28,158.13,55.12,1.19,0.0,0.0,0.0,0.0
129.56,31.05,327.73,271.93,305.92,288.78,324.69,375.6,290.53,180.28,160.38,56.12,1.19,0.0,0.0,0.0,0.0
129.62,31.05,323.23,266.18,304.92,285.78,325.69,383.1,273.03,176.03,164.13,58.0,1.19,0.0,0.0,0.0,0.0
129.69,31.05,315.23,259.68,293.67,283.53,338.44,386.85,258.53,171.53,167.0,59.62,1.16,0.0,0.0,0.0,0.0
129.75,31.05,303.98,254.18,284.92,294.78,358.19,393.1,236.03,173.03,164.38,60.38,1.09,0.0,0.0,0.0,0.0
129.81,31.05,287.73,253.43,293.42,308.28,381.19,393.85,217.28,174.28,153.38,58.5,1.0,0.0,0.0,0.0,0.0
129.88,31.05,271.73,260.93,313.67,323.78,404.69,385.35,203.53,178.28,142.88,53.5,0.88,0.0,0.0,0.0,0.0
129.94,31.05,263.73,278.43,335.17,334.53,422.44,369.35,203.28,185.78,140.5,49.25,0.84,0.0,0.0,0.0,0.0
130.0,31.05,271.98,303.93,345.17,331.03,426.44,364.35,206.03,189.78,146.63,49.75,0.88,0.0,0.0,0.0,0.0
130.06,31.05,298.73,326.18,332.67,324.28,410.94,361.85,210.28,186.28,153.75,50.5,0.81,0.0,0.0,0.0,0.0
130.12,31.05,305.73,335.18,309.17,318.78,373.69,352.85,219.78,184.03,146.63,47.38,0.72,0.0,0.0,0.0,0.0
130.19,31.05,298.48,335.68,285.92,309.28,339.69,345.1,229.78,185.28,142.5,44.88,0.69,0.0,0.0,0.0,0.0
130.25,31.05,296.48,325.68,265.92,298.03,313.94,345.1,236.03,188.53,140.88,43.25,0.62,0.0,0.0,0.0,0.0
130.31,31.05,303.98,303.18,248.92,287.03,300.69,346.85,238.53,191.53,140.25,42.88,0.59,0.0,0.0,0.0,0.0
130.38,31.05,310.48,272.18,236.42,279.28,302.69,344.35,239.78,196.78,140.75,43.5,0.56,0.0,0.0,0.0,0.0
130.44,31.05,306.98,245.18,230.42,274.28,313.69,342.1,233.03,206.28,138.38,43.5,0.53,0.0,0.0,0.0,0.0
130.5,31.05,289.73,234.93,231.42,276.03,314.44,331.6,214.78,211.78,134.13,42.5,0.5,0.0,0.0,0.0,0.0
130.56,31.05,272.48,241.18,234.42,284.28,316.94,308.35,203.03,223.53,130.88,41.38,0.47,0.0,0.0,0.0,0.0
130.62,31.05,260.98,241.93,236.42,296.53,324.94,284.1,199.03,224.53,130.63,41.12,0.47,0.0,0.0,0.0,0.0
130.69,31.05,248.98,227.68,231.92,312.03,327.94,274.6,193.53,219.78,132.75,41.25,0.44,0.0,0.0,0.0,0.0
130.75,31.05,234.23,205.93,215.17,317.03,312.19,271.1,195.53,228.53,133.0,41.5,0.38,0.0,0.0,0.0,0.0
130.81,31.05,235.23,192.43,206.42,298.78,281.69,265.35,191.78,229.78,131.0,40.62,0.38,0.0,0.0,0.0,0.0
